alt_01D0_x_interp,alt_01D0_smoothed_curve,altMPI_01D0_x_interp,altMPI_01D0_smoothed_curve,asc_01D0_x_interp,asc_01D0_smoothed_curve,ato_01D0_x_interp,ato_01D0_smoothed_curve,azr_01D0_x_interp,azr_01D0_smoothed_curve,bal_01D0_x_interp,bal_01D0_smoothed_curve,bikMPI_01D0_x_interp,bikMPI_01D0_smoothed_curve,brw_01D0_x_interp,brw_01D0_smoothed_curve,brwIMAU_01D0_x_interp,brwIMAU_01D0_smoothed_curve,bsc_01D0_x_interp,bsc_01D0_smoothed_curve,cba_01D0_x_interp,cba_01D0_smoothed_curve,cgo_01D0_x_interp,cgo_01D0_smoothed_curve,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_smoothed_curve,cvoMPI_01D0_x_interp,cvoMPI_01D0_smoothed_curve,eom_01D0_x_interp,eom_01D0_smoothed_curve,gvnMPI_01D0_x_interp,gvnMPI_01D0_smoothed_curve,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_smoothed_curve,jfjMPI_01D0_x_interp,jfjMPI_01D0_smoothed_curve,kjnMPI_01D0_x_interp,kjnMPI_01D0_smoothed_curve,kum_01D0_x_interp,kum_01D0_smoothed_curve,lef_01D0_x_interp,lef_01D0_smoothed_curve,mhd_01D0_x_interp,mhd_01D0_smoothed_curve,mlo_01D0_x_interp,mlo_01D0_smoothed_curve,mloIMAU_01D0_x_interp,mloIMAU_01D0_smoothed_curve,namMPI_01D0_x_interp,namMPI_01D0_smoothed_curve,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_smoothed_curve,oxkMPI_01D0_x_interp,oxkMPI_01D0_smoothed_curve,sisMPI_01D0_x_interp,sisMPI_01D0_smoothed_curve,smo_01D0_x_interp,smo_01D0_smoothed_curve,smoIMAU_01D0_x_interp,smoIMAU_01D0_smoothed_curve,spo_01D0_x_interp,spo_01D0_smoothed_curve,syoNIPR_01D0_x_interp,syoNIPR_01D0_smoothed_curve,vrsMPI_01D0_x_interp,vrsMPI_01D0_smoothed_curve,zep_01D0_x_interp,zep_01D0_smoothed_curve,zepIMAU_01D0_x_interp,zepIMAU_01D0_smoothed_curve,zotMPI_01D0_x_interp,zotMPI_01D0_smoothed_curve
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.537076,-83.48647934518034,,,,,,,,,,,,,,,,,,,,,,,2016.07297,-89.1494758482535,,,2021.200548,-89.74487361255048,,,,,,,,,,,,,2021.49041,-85.88999687174483,2020.295061,-93.73779726097943
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.558751,-83.57690835719065,,,,,,,,,,,,,,,,,,,,,,,2016.09178,-89.37645636653504,,,2021.222908,-89.74222783187136,,,,,,,,,,,,,2021.50959,-86.15027963362085,2020.306013,-93.73052821060647
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.57552,-83.69795746848692,,,,,,,,,,,,,,,,,,,,,,,2016.11098,-89.51755826712908,,,2021.239106,-89.71174297390738,,,,,,,,,,,,,2021.52877,-86.5395121888727,2020.314226,-93.67880387744076
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.593031,-83.857733566503,,,,,,,,,,,,,,,,,,,,,,,2016.13007,-89.56758316084365,,,2021.256389,-89.65147110121981,,,,,,,,,,,,,2021.54795,-87.0447091936634,2020.325064,-93.61053268358214
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.612082,-84.06981851311713,,,,,,,,,,,,,,,,,,,,,,,2016.14923,-89.53285249772308,,,2021.278634,-89.524343377736,,,,,,,,,,,,,2021.56712,-87.64671993097157,2020.334361,-93.52815363987959
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.631247,-84.30059871231487,,,,,,,,,,,,,,,,,,,,,,,2016.1874,-89.25387718012044,,,2021.297343,-89.38216817534855,,,,,,,,,,,,,2021.5863,-88.32152904711276,2020.345426,-93.4174591315669
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.650526,-84.53829421308511,,,,,,,,,,,,,,,,,,,,,,,2016.20684,-89.0296207889186,,,2021.316622,-89.21008061324312,,,,,,,,,,,,,2021.60548,-89.0389081116454,2020.35364,-93.33370140965779
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.668379,-84.75842419100125,,,,,,,,,,,,,,,,,,,,,,,2016.22566,-88.77330730417039,,,2021.334703,-89.0349153673449,,,,,,,,,,,,,2021.62466,-89.76485058158725,2020.364705,-93.2183796144118
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.687316,-84.9859545055648,,,,,,,,,,,,,,,,,,,,,,,2016.2445,-88.47456244558319,,,2021.353412,-88.85097912280098,,,,,,,,,,,,,2021.64384,-90.46334180673664,2020.372919,-93.13691052606224
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.706481,-85.20374439082573,,,,,,,,,,,,,,,,,,,,,,,2016.2637,-88.130045932215,,,2021.375771,-88.63456128925185,,,,,,,,,,,,,2021.66301,-91.09884218811293,2020.394822,-92.99592814473415
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.725531,-85.40798056041382,,,,,,,,,,,,,,,,,,,,,,,2016.28265,-87.74567585589132,,,2021.394365,-88.46016457108281,,,,,,,,,,,,,2021.68219,-91.64088071155899,2020.416496,-93.01950086931902
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.744811,-85.60064360193773,,,,,,,,,,,,,,,,,,,,,,,2016.302,-87.30556176787607,,,2021.413644,-88.28485148759859,,,,,,,,,,,,,2021.70137,-92.06524201489832,2020.436859,-93.24385502171972
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.765059,-85.78514044148797,,,,,,,,,,,,,,,,,,,,,,,2016.32106,-86.82751775385046,,,2021.434692,-88.101964521864,,,,,,,,,,,,,2021.72055,-92.35808576012678,2020.458762,-93.72951801730758
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.784224,-85.93641682001086,,,,,,,,,,,,,,,,,,,,,,,2016.34019,-86.31339605466759,,,2021.448724,-87.98658147988705,,,,,,,,,,,,,2021.73973,-92.51726023393745,2020.475189,-94.26607593252311
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.822554,-86.17044852650363,,,,,,,,,,,,,,,,,,,,,,,2016.35935,-85.78277843151847,,,2021.469599,-87.83845135550149,,,,,,,,,,,,,2021.7589,-92.55254281221126,2020.496749,-95.09803708114251
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.840179,-86.25017746903814,,,,,,,,,,,,,,,,,,,,,,,2016.37836,-85.26942148499,,,2021.492187,-87.737721720582,,,,,,,,,,,,,2021.77808,-92.48434195594628,2020.496749,-95.09803708114251
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.859572,-86.31357896196435,,,,,,,,,,,,,,,,,,,,,,,2016.39787,-84.80691729353835,,,2021.509013,-87.72779078664797,,,,,,,,,,,,,2021.79726,-92.34076421697753,2020.517569,-95.99555584632515
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.878623,-86.35571442005137,,,,,,,,,,,,,,,,,,,,,,,2016.41701,-84.4535020452109,,,2021.528292,-87.81781366305863,,,,,,,,,,,,,2021.81644,-92.1539492735717,2020.517569,-95.99555584632515
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.897788,-86.38639811416854,,,,,,,,,,,,,,,,,,,,,,,2016.43587,-84.23211979820024,,,2021.566279,-88.39253829127493,,,,,,,,,,,,,2021.83562,-91.95571736691991,2020.536962,-96.83454843968129
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.918151,-86.40966874445854,,,,,,,,,,,,,,,,,,,,,,,2016.45504,-84.15482949633821,,,2021.584361,-88.87022406748606,,,,,,,,,,,,,2021.85479,-91.7736065305032,2020.536962,-96.83454843968129
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.937316,-86.42650149950472,,,,,,,,,,,,,,,,,,,,,,,2016.47411,-84.23327985628862,,,2021.601359,-89.43137107476275,,,,,,,,,,,,,2021.88219,-91.57544575524767,2020.555214,-97.56517727226947
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.012435,-86.45771494515121,,,,,,,,,,,,,,,,,,,,,,,2016.49361,-84.46731808048008,,,2021.620295,-90.18793080657152,,,,,,,,,,,,,2021.89315,-91.5275911107456,2020.555214,-97.56517727226947
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0316,-86.4412504809768,,,,,,,,,,,,,,,,,,,,,,,2016.51242,-84.81707461923402,,,2021.644593,-91.26479441961446,,,,,,,,,,,,,2021.91233,-91.47553599803659,2020.571869,-98.15061861548462
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.06993,-86.34326946508712,,,,,,,,,,,,,,,,,,,,,,,2016.53179,-85.27453253394575,,,2021.660906,-92.00216356748986,,,,,,,,,,,,,2021.93151,-91.46422016840243,2020.571869,-98.15061861548462
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.087784,-86.27070821757674,,,,,,,,,,,,,,,,,,,,,,,2016.55066,-85.76669536493502,,,2021.678531,-92.75040078137545,,,,,,,,,,,,,2021.95068,-91.48118597966219,2020.589152,-98.62658802049509
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.106834,-86.1736044262294,,,,,,,,,,,,,,,,,,,,,,,2016.57002,-86.2638696033354,,,2021.700891,-93.57405724030274,,,,,,,,,,,,,2021.96986,-91.51170745096337,2020.589152,-98.62658802049509
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.125999,-86.06353351417276,,,,,,,,,,,,,,,,,,,,,,,2016.5889,-86.70703010853771,,,2021.716975,-94.03680675523904,,,,,,,,,,,,,2021.98904,-91.54191110095115,2020.608887,-98.97985879303332
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.14505,-85.95477751611594,,,,,,,,,,,,,,,,,,,,,,,2016.60787,-87.08736105225499,,,2021.76426,-94.61458103047683,,,,,,,,,,,,,2022.03014,-91.56386955695302,2020.608887,-98.97985879303332
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.171003,-85.82122649444287,,,,,,,,,,,,,,,,,,,,,,,2016.62705,-87.39253630006128,,,2021.780801,-94.55870381785284,,,,,,,,,,,,,2022.04658,-91.5500814729049,2020.628509,-99.15393666583459
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.190282,-85.7431890319377,,,,,,,,,,,,,,,,,,,,,,,2016.64628,-87.61653745927748,,,2021.797343,-94.3976595805735,,,,,,,,,,,,,2022.12329,-91.40099937208589,2020.628509,-99.15393666583459
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.247777,-85.63406186252764,,,,,,,,,,,,,,,,,,,,,,,2016.66566,-87.76794230814129,,,2021.830311,-93.82679781994088,,,,,,,,,,,,,2022.14247,-91.35485689047827,2020.650297,-99.17800565515218
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.265059,-85.61557612408079,,,,,,,,,,,,,,,,,,,,,,,2016.68462,-87.85851004855733,,,2021.853526,-93.36908562930421,,,,,,,,,,,,,2022.16164,-91.29974921479388,2020.650297,-99.17800565515218
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.284452,-85.58589130752478,,,,,,,,,,,,,,,,,,,,,,,2016.70369,-87.91431463071883,,,2021.872691,-93.0032099065978,,,,,,,,,,,,,2022.18082,-91.22649126563576,2020.666382,-99.11048339469725
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.303617,-85.53026059170273,,,,,,,,,,,,,,,,,,,,,,,2016.723,-87.95652763284848,,,2021.894822,-92.6237216820567,,,,,,,,,,,,,2022.2,-91.12423839596255,2020.666382,-99.11048339469725
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.322668,-85.42900307455592,,,,,,,,,,,,,,,,,,,,,,,2016.74187,-87.99348973560008,,,2021.908511,-92.41283161807632,,,,,,,,,,,,,2022.21918,-90.98264870439131,2020.685946,-98.97704395027921
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.343031,-85.27457681966993,,,,,,,,,,,,,,,,,,,,,,,2016.76101,-88.03067964708887,,,2021.925908,-92.18373678102209,,,,,,,,,,,,,2022.23836,-90.79426200062065,2020.685946,-98.97704395027921
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.36231,-85.08496521653251,,,,,,,,,,,,,,,,,,,,,,,2016.78044,-88.06727374037963,,,2021.94781,-91.9332606831374,,,,,,,,,,,,,2022.25753,-90.5565512275323,2020.705225,-98.8294035491747
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.381589,-84.85885119335123,,,,,,,,,,,,,,,,,,,,,,,2016.79909,-88.09757674737061,,,2021.96709,-91.73811172421607,,,,,,,,,,,,,2022.27671,-90.27253369504109,2020.705225,-98.8294035491747
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.40064,-84.60815689795844,,,,,,,,,,,,,,,,,,,,,,,2016.81839,-88.11900217274285,,,2021.986369,-91.55770525908571,,,,,,,,,,,,,2022.29589,-89.95159360294079,2020.724732,-98.70051367841995
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.418379,-84.3775343098978,,,,,,,,,,,,,,,,,,,,,,,2016.83763,-88.12665727550164,,,2022.006503,-91.38549819348836,,,,,,,,,,,,,2022.31507,-89.60811785043376,2020.724732,-98.70051367841995
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.437316,-84.14999264421503,,,,,,,,,,,,,,,,,,,,,,,2016.85682,-88.12543196851087,,,2022.02293,-91.26260585206876,,,,,,,,,,,,,2022.33425,-89.25991236084631,2020.741388,-98.62914045286576
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.456481,-83.95372568977119,,,,,,,,,,,,,,,,,,,,,,,2016.87634,-88.12699447109475,,,2022.039586,-91.15888957714647,,,,,,,,,,,,,2022.35342,-88.92626903708748,2020.741388,-98.62914045286576
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.475646,-83.82063443010728,,,,,,,,,,,,,,,,,,,,,,,2016.89506,-88.14519660465989,,,2022.061488,-91.08529213490674,,,,,,,,,,,,,2022.3726,-88.62516079250629,2020.767797,-98.59039013849143
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.494925,-83.76803488292747,,,,,,,,,,,,,,,,,,,,,,,2016.91415,-88.1948139510823,,,2022.080425,-91.0928402826419,,,,,,,,,,,,,2022.39178,-88.37261539842908,2020.767797,-98.59039013849143
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.515287,-83.78987278846293,,,,,,,,,,,,,,,,,,,,,,,2016.93338,-88.2893321674806,,,2022.098164,-91.17617627628003,,,,,,,,,,,,,2022.41096,-88.18093745514604,2020.77852,-98.60175480153853
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.534567,-83.8820976343708,,,,,,,,,,,,,,,,,,,,,,,2016.95243,-88.43460727274727,,,2022.130904,-91.48965083952154,,,,,,,,,,,,,2022.43014,-88.05856244113605,2020.77852,-98.60175480153853
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.553503,-84.03339498794381,,,,,,,,,,,,,,,,,,,,,,,2016.97167,-88.63431881753134,,,2022.153264,-91.8044587460488,,,,,,,,,,,,,2022.44932,-88.01035539348182,2020.786848,-98.61058114806976
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.572668,-84.25120055175232,,,,,,,,,,,,,,,,,,,,,,,2016.99059,-88.87591365498045,,,2022.178874,-92.20152350311149,,,,,,,,,,,,,2022.47123,-88.04582099636231,2020.786848,-98.61058114806976
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.590293,-84.48272904567793,,,,,,,,,,,,,,,,,,,,,,,2017.00984,-89.13954865222222,,,2022.2034,-92.54788598731392,,,,,,,,,,,,,2022.48767,-88.14213710300396,2020.792323,-98.6200264952488
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.609572,-84.75691356496901,,,,,,,,,,,,,,,,,,,,,,,2017.02903,-89.39070302870223,,,2022.219713,-92.72919003134263,,,,,,,,,,,,,2022.50685,-88.3201741770226,2020.792323,-98.6200264952488
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.628737,-85.04460753002704,,,,,,,,,,,,,,,,,,,,,,,2017.04819,-89.60206523215089,,,2022.244468,-92.88496220963515,,,,,,,,,,,,,2022.52603,-88.56902360339933,2021.276011,-90.59202598977805
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.647902,-85.34028134478616,,,,,,,,,,,,,,,,,,,,,,,2017.06761,-89.75133768859489,,,2022.253651,-92.9097947293645,,,,,,,,,,,,,2022.54521,-88.88341818278417,2021.276011,-90.59202598977805
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.684692,-85.9134968049497,,,,,,,,,,,,,,,,,,,,,,,2017.08659,-89.81693127090541,,,2022.272816,-92.8698976187017,,,,,,,,,,,,,2022.56438,-89.25528762087431,2021.283882,-90.45891704742452
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.706481,-86.25673190017154,,,,,,,,,,,,,,,,,,,,,,,2017.10572,-89.79415306582328,,,2022.297228,-92.69232087167835,,,,,,,,,,,,,2022.56438,-89.25528762087431,2021.283882,-90.45891704742452
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.742073,-86.82914269960882,,,,,,,,,,,,,,,,,,,,,,,2017.12381,-89.69296253078296,,,2022.370295,-91.52020247618269,,,,,,,,,,,,,2022.5726,-89.42673987618011,2021.292209,-90.31809654647473
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.7816,-87.47586488805581,,,,,,,,,,,,,,,,,,,,,,,2017.14409,-89.48914224564983,,,2022.389232,-91.13226459280799,,,,,,,,,,,,,2022.58356,-89.67384105175337,2021.292209,-90.31809654647473
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.820159,-88.08618941181645,,,,,,,,,,,,,,,,,,,,,,,2017.16356,-89.23805812597482,,,2022.408397,-90.72042249935915,,,,,,,,,,,,,2022.58356,-89.67384105175337,2021.303275,-90.14553581554304
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.837555,-88.33630654201573,,,,,,,,,,,,,,,,,,,,,,,2017.18248,-88.96549339179744,,,2022.425793,-90.3380257171999,,,,,,,,,,,,,2022.59178,-89.8618474990175,2021.303275,-90.14553581554304
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.856834,-88.59125645719391,,,,,,,,,,,,,,,,,,,,,,,2017.20162,-88.6781461791792,,,2022.444958,-89.91604331770137,,,,,,,,,,,,,2022.60274,-90.12395579035991,2021.311603,-90.01577836374496
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.875999,-88.81608556039396,,,,,,,,,,,,,,,,,,,,,,,2017.2208,-88.38824870386154,,,2022.464352,-89.50049823959218,,,,,,,,,,,,,2022.60274,-90.12395579035991,2021.311603,-90.01577836374496
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.895164,-89.00145205302054,,,,,,,,,,,,,,,,,,,,,,,2017.23975,-88.10211355160936,,,2022.483745,-89.11552009237569,,,,,,,,,,,,,2022.61096,-90.32121049487644,2021.322554,-89.87210829926018
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.914443,-89.1401820994929,,,,,,,,,,,,,,,,,,,,,,,2017.25897,-87.8069096356511,,,2022.506846,-88.7361063326797,,,,,,,,,,,,,2022.62192,-90.58708559984198,2021.322554,-89.87210829926018
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.934578,-89.23932059069622,,,,,,,,,,,,,,,,,,,,,,,2017.27811,-87.49653444669453,,,2022.523044,-88.53691636501748,,,,,,,,,,,,,2022.62192,-90.58708559984198,2021.330083,-89.77919375659121
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.953857,-89.28711236770813,,,,,,,,,,,,,,,,,,,,,,,2017.29707,-87.1521726450669,,,2022.543008,-88.41124884977735,,,,,,,,,,,,,2022.63014,-90.78492466780745,2021.330083,-89.77919375659121
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.972908,-89.28778546074217,,,,,,,,,,,,,,,,,,,,,,,2017.33555,-86.30995750595585,,,2022.561831,-88.44796980845419,,,,,,,,,,,,,2022.6411,-91.04204263899521,2021.342803,-89.66294087304543
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.992187,-89.22260235853177,,,,,,,,,,,,,,,,,,,,,,,2017.35478,-85.82558737773672,,,2022.580996,-88.64248471530695,,,,,,,,,,,,,2022.6411,-91.04204263899521,2021.342803,-89.66294087304543
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.028977,-88.94034569798265,,,,,,,,,,,,,,,,,,,,,,,2017.37391,-85.32392712906703,,,2022.597936,-88.9402733748168,,,,,,,,,,,,,2022.64932,-91.23104649698692,2021.35113,-89.61116343836015
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.048027,-88.72089901093359,,,,,,,,,,,,,,,,,,,,,,,2017.39311,-84.82834731723136,,,2022.619839,-89.47043589954434,,,,,,,,,,,,,2022.66027,-91.46654423125825,2021.35113,-89.61116343836015
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.067307,-88.44199594058021,,,,,,,,,,,,,,,,,,,,,,,2017.41224,-84.37574569977775,,,2022.636722,-89.96453732906217,,,,,,,,,,,,,2022.66027,-91.46654423125825,2021.361511,-89.57931459782316
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.084817,-88.15216369672325,,,,,,,,,,,,,,,,,,,,,,,2017.43182,-83.99348322989671,,,2022.656458,-90.59609924313794,,,,,,,,,,,,,2022.66849,-91.63748965815458,2021.361511,-89.57931459782316
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.104096,-87.81480819975319,,,,,,,,,,,,,,,,,,,,,,,2017.45069,-83.74839992922794,,,2022.673056,-91.13551168245851,,,,,,,,,,,,,2022.67945,-91.84047297845487,2021.369953,-89.60704336854255
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.123261,-87.47031045528826,,,,,,,,,,,,,,,,,,,,,,,2017.47014,-83.63880465909901,,,2022.692677,-91.71583098874748,,,,,,,,,,,,,2022.67945,-91.84047297845487,2021.369953,-89.60704336854255
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.142426,-87.13402642471114,,,,,,,,,,,,,,,,,,,,,,,2017.48964,-83.67424928913229,,,2022.714238,-92.23869712118112,,,,,,,,,,,,,2022.68767,-91.98535010113854,2021.381475,-89.66370053493749
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.161591,-86.83571646792939,,,,,,,,,,,,,,,,,,,,,,,2017.50823,-83.83503597816221,,,2022.730779,-92.52241722948493,,,,,,,,,,,,,2022.69863,-92.14711783590907,2021.381475,-89.66370053493749
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.184578,-86.53655511442967,,,,,,,,,,,,,,,,,,,,,,,2017.5274,-84.10966384756858,,,2022.750913,-92.74288947841798,,,,,,,,,,,,,2022.69863,-92.14711783590907,2021.389004,-89.7836538756473
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.204085,-86.3460943703985,,,,,,,,,,,,,,,,,,,,,,,2017.54655,-84.46896884769588,,,2022.769964,-92.82536779041497,,,,,,,,,,,,,2022.70685,-92.26028863398346,2021.389004,-89.7836538756473
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.222908,-86.21414345211957,,,,,,,,,,,,,,,,,,,,,,,2017.56582,-84.88623806269666,,,2022.789357,-92.80762926116411,,,,,,,,,,,,,2022.72055,-92.40547258225108,2021.403492,-90.03784483415967
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.242073,-86.13234562364748,,,,,,,,,,,,,,,,,,,,,,,2017.58494,-85.32627982640584,,,2022.81377,-92.69243799897615,,,,,,,,,,,,,2022.73699,-92.52641725191198,2021.403492,-90.03784483415967
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.259812,-86.10047701777866,,,,,,,,,,,,,,,,,,,,,,,2017.60412,-85.76744968348514,,,2022.827916,-92.60962786747969,,,,,,,,,,,,,2022.74795,-92.58024631741945,2021.411705,-90.28964926164903
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.279091,-86.07870524627992,,,,,,,,,,,,,,,,,,,,,,,2017.62319,-86.1900103258896,,,2022.845312,-92.52112270293235,,,,,,,,,,,,,2022.75068,-92.58797840480874,2021.411705,-90.28964926164903
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.298027,-86.05971410162529,,,,,,,,,,,,,,,,,,,,,,,2017.64306,-86.61104732824916,,,2022.864477,-92.46356136813095,,,,,,,,,,,,,2022.75342,-92.59573881486173,2021.417352,-90.46278205137372
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.317192,-86.02935554244748,,,,,,,,,,,,,,,,,,,,,,,2017.66162,-86.98933707111597,,,2022.883642,-92.45743295080663,,,,,,,,,,,,,2022.75616,-92.60349922491473,2021.417352,-90.46278205137372
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.337555,-85.95563497288819,,,,,,,,,,,,,,,,,,,,,,,2017.68115,-87.3778942873909,,,2022.911477,-92.53252868742085,,,,,,,,,,,,,2022.7589,-92.61125963496836,2021.436174,-91.22540629648391
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.356834,-85.84533046155339,,,,,,,,,,,,,,,,,,,,,,,2017.69996,-87.74778322368087,,,2022.926022,-92.60237301360002,,,,,,,,,,,,,2022.76164,-92.61902004502136,2021.436174,-91.22540629648391
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.375885,-85.70461239946673,,,,,,,,,,,,,,,,,,,,,,,2017.71923,-88.1239161967454,,,2022.942563,-92.68660920283091,,,,,,,,,,,,,2022.76438,-92.62132983509169,2021.458648,-92.42147476190351
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.39505,-85.53837542923938,,,,,,,,,,,,,,,,,,,,,,,2017.73846,-88.49248702860405,,,2022.9615,-92.77587122459992,,,,,,,,,,,,,2022.77534,-92.62181347631511,2021.458648,-92.42147476190351
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.414329,-85.35688272791228,,,,,,,,,,,,,,,,,,,,,,,2017.75764,-88.83754549882853,,,2022.980665,-92.83772666331033,,,,,,,,,,,,,2022.83562,-92.52177194566698,2021.477584,-93.62488165149144
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.43184,-85.20559304415329,,,,,,,,,,,,,,,,,,,,,,,2017.77672,-89.13800473299969,,,2023.006503,-92.841454156105,,,,,,,,,,,,,2022.85205,-92.50971945230792,2021.477584,-93.62488165149144
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.451119,-85.0695711676544,,,,,,,,,,,,,,,,,,,,,,,2017.79628,-89.3829648329292,,,2023.020307,-92.81099346191776,,,,,,,,,,,,,2022.87123,-92.52092643023366,2021.493783,-94.738028960014
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.470284,-84.97911688752933,,,,,,,,,,,,,,,,,,,,,,,2017.81515,-89.54154269810036,,,2023.039357,-92.73822653973792,,,,,,,,,,,,,2022.89041,-92.56080156734835,2021.493783,-94.738028960014
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.489449,-84.9450113463712,,,,,,,,,,,,,,,,,,,,,,,2017.83458,-89.6155745343375,,,2023.058751,-92.64453295542506,,,,,,,,,,,,,2022.90959,-92.62214254280582,2021.514488,-96.20180069785475
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.509812,-85.00665706388018,,,,,,,,,,,,,,,,,,,,,,,2017.85369,-89.59804979551312,,,2023.074949,-92.5638222486592,,,,,,,,,,,,,2022.92877,-92.69155181485266,2021.514488,-96.20180069785475
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.547799,-85.31606628504231,,,,,,,,,,,,,,,,,,,,,,,2017.87294,-89.49696466418837,,,2023.095312,-92.4740179647205,,,,,,,,,,,,,2022.97534,-92.79391159109291,2021.536391,-97.66143721527837
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.566964,-85.54718823873117,,,,,,,,,,,,,,,,,,,,,,,2017.89203,-89.3303401054336,,,2023.111968,-92.41729078403377,,,,,,,,,,,,,2022.9863,-92.78372116610515,2021.536391,-97.66143721527837
