alt_01D0_x_interp,alt_01D0_trend,altMPI_01D0_x_interp,altMPI_01D0_trend,asc_01D0_x_interp,asc_01D0_trend,ato_01D0_x_interp,ato_01D0_trend,azr_01D0_x_interp,azr_01D0_trend,bal_01D0_x_interp,bal_01D0_trend,bikMPI_01D0_x_interp,bikMPI_01D0_trend,brw_01D0_x_interp,brw_01D0_trend,brwIMAU_01D0_x_interp,brwIMAU_01D0_trend,bsc_01D0_x_interp,bsc_01D0_trend,cba_01D0_x_interp,cba_01D0_trend,cgo_01D0_x_interp,cgo_01D0_trend,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_trend,cvoMPI_01D0_x_interp,cvoMPI_01D0_trend,eom_01D0_x_interp,eom_01D0_trend,gvnMPI_01D0_x_interp,gvnMPI_01D0_trend,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_trend,jfjMPI_01D0_x_interp,jfjMPI_01D0_trend,kjnMPI_01D0_x_interp,kjnMPI_01D0_trend,kum_01D0_x_interp,kum_01D0_trend,lef_01D0_x_interp,lef_01D0_trend,mhd_01D0_x_interp,mhd_01D0_trend,mlo_01D0_x_interp,mlo_01D0_trend,mloIMAU_01D0_x_interp,mloIMAU_01D0_trend,namMPI_01D0_x_interp,namMPI_01D0_trend,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_trend,oxkMPI_01D0_x_interp,oxkMPI_01D0_trend,sisMPI_01D0_x_interp,sisMPI_01D0_trend,smo_01D0_x_interp,smo_01D0_trend,smoIMAU_01D0_x_interp,smoIMAU_01D0_trend,spo_01D0_x_interp,spo_01D0_trend,syoNIPR_01D0_x_interp,syoNIPR_01D0_trend,vrsMPI_01D0_x_interp,vrsMPI_01D0_trend,zep_01D0_x_interp,zep_01D0_trend,zepIMAU_01D0_x_interp,zepIMAU_01D0_trend,zotMPI_01D0_x_interp,zotMPI_01D0_trend
2006.779931507,-81.23840464841248,2015.46458,-86.43440412191534,2007.617399163,-70.22291370468024,,,,,2006.83445586,-86.08174092789913,2020.122919,-92.16928654257208,2009.246128234,-84.89218073704254,2023.769863,-92.55170250766302,,,2007.202151826,-82.70990436102106,,,,,2013.720284,-80.12213213311445,2007.67769,-77.39125862842451,2020.753765,-71.57594280526074,2013.45205,-69.6205385308104,2017.824379,-83.3272549653357,2018.464123,-88.41446810583274,2008.882026032,-77.07388747873364,,,,,2006.969440639,-74.20850812366659,,,2016.325634,-70.38419841004072,2007.86724,-86.3022052902793,2016.303047,-89.33063633577656,2013.454199,-84.98125428958073,2008.944947253,-69.86796900891619,2024.161202,-78.01113701765205,2007.786662861,-68.97942283733934,2011.28377,-69.63868409986483,2022.569702,-91.84225476864493,,,2014.68767,-85.47230376393597,2011.852841,-89.15883395319322
2006.796375571,-81.22172745360888,2015.501256,-86.43097542470662,2007.622802511,-70.22870910281463,,,,,2006.883761416,-85.93288398553744,2020.136266,-92.19355125231084,2009.265186454,-84.88640897448862,2023.769863,-92.55170250766302,,,2007.21042618,-82.69978437142967,,,,,2013.739335,-80.12443722004568,2007.677768,-77.39143547588478,2020.778406,-71.60588200887418,2013.54247,-69.51057786391172,2017.858659,-83.39429470345104,2018.48192,-88.41855738397155,2008.898937462,-77.09658108990494,,,,,2006.969450152,-74.20851514441554,,,2016.345883,-70.4075279747221,2007.91333,-86.26529278444129,2016.322097,-89.3862314565688,2013.481235,-84.97568045890966,2008.96421524,-69.87764908213487,2024.161202,-78.01113701765205,2007.811434551,-69.04544624964055,2011.49747,-69.43839915375624,2022.587327,-91.85594367192779,,,2014.70685,-85.51320939380092,2011.861625,-89.1742635697267
2006.796400304,-81.22170236996425,2015.5397,-86.42797048149181,2007.737871005,-70.34595345565029,,,,,2006.902929985,-85.87358675619988,2020.150297,-92.21955470654721,2009.292697869,-84.87876838647904,2023.8,-92.60127820885074,,,2007.221232877,-82.68656175845183,,,,,2013.76004,-80.12732882039869,2007.677843,-77.39160552151942,2020.802932,-71.63564845860361,2013.63014,-69.4066631086574,2017.896875,-83.46945958308707,2018.502397,-88.42175544342788,2008.91805935,-77.12174648878776,,,,,2006.988584475,-74.22354450747322,,,2016.367672,-70.4340584352674,2007.9466,-86.22551934178848,2016.342803,-89.44534776530793,2013.494354,-84.97312488114892,2008.999857696,-69.8940087640585,2024.177596,-77.91915844657701,2007.879138128,-69.21293421285462,2011.66185,-69.36773515812416,2022.606492,-91.86976817937239,,,2014.71507,-85.53075386240975,2011.872348,-89.19314103271874
2006.815856164,-81.20356876003324,2015.578144,-86.42574721590819,2007.757039574,-70.36402402492267,,,,,2006.995966514,-85.58112306690303,2020.173398,-92.26236746375037,2009.407562785,-84.85776467219023,2023.819178,-92.63349287944322,,,2007.2295586,-82.67637017561636,,,,,2013.779205,-80.13040798708133,2007.677921,-77.39178236897969,2020.850902,-71.69364474299661,2013.72329,-69.35103895514013,2017.936288,-83.54695092685604,2018.521448,-88.42464193655339,2008.994093427,-77.21948566902904,,,,,2007.161219559,-74.38173703362791,,,2016.399955,-70.47494475113645,2007.96467,-86.1998568277668,2016.361739,-89.49818576950211,2013.518368,-84.96882454202847,2008.999962052,-69.89405133128146,2024.210383,-77.72835677013296,2007.920458524,-69.30378548039846,2011.8098,-69.38644553464121,2022.625657,-91.88296810545174,,,2014.72603,-85.55414822215455,2011.880676,-89.20784403426583
2006.815880898,-81.20354830136908,2015.620295,-86.42447685432478,2007.790249239,-70.39374426220209,,,,,2007.027587519,-85.48228093357241,2020.200662,-92.31329894550666,2009.421472603,-84.85699855526948,2023.827397,-92.647565078264,,,2007.249495814,-82.65196159093853,,,,,2014.007074,-80.22028737645853,2007.678,-77.39196148371535,2020.875771,-71.72353128434001,2013.8137,-69.31460692375215,2017.974618,-83.62157685617305,2018.59805,-88.42595454889448,2009.013314307,-77.24359554513067,,,,,2007.218730974,-74.44282009814492,,,2016.44302,-70.5328944853967,2007.99004,-86.15846095009083,2016.38079,-89.54915228366443,2013.533882,-84.96626572442773,2009.021537291,-69.90285195614443,2024.210383,-77.72835677013296,2007.920468037,-69.30380482713475,2012.00989,-69.53798941801324,2022.663987,-91.90716748800449,,,2014.74521,-85.5951078612339,2011.891513,-89.22698768318381
2006.873495053,-81.16574087170804,2015.655887,-86.42442527752414,2007.795395738,-70.39818905504352,,,,,2007.200171233,-84.9859394807279,2020.214466,-92.3395070235136,2009.438476027,-84.85688517890065,2023.827397,-92.647565078264,,,2007.287096651,-82.60565161056223,,,,,2014.045518,-80.24988306934087,2007.678078,-77.3921383311751,2020.900183,-71.75271170165402,2013.90411,-69.32649755402684,2018.011522,-83.69119575567062,2018.615733,-88.4235356010112,2009.032435312,-77.26713558852688,,,,,2007.21874239,-74.44283259760788,,,2016.478041,-70.5827669673426,2008.00647,-86.1292784846449,2016.436859,-89.68962627190493,2013.555784,-84.96313983022608,2009.059912481,-69.91550213385575,2024.234973,-77.5785008642844,2007.953906012,-69.37120054425846,2012.1547,-69.7118239503823,2022.681612,-91.91714558516624,,,2014.76438,-85.63604755913809,2011.899727,-89.24153621982235
2006.892635084,-81.15814762298223,2015.692791,-86.425701311759,2007.828510274,-70.4257741845071,,,,,2007.209722222,-84.96165840131735,2020.238764,-92.38563886062002,2009.607553272,-84.89252075093378,2023.849315,-92.68524712430703,,,2007.325152207,-82.55828238619854,,,,,2014.064569,-80.26629870729518,2007.67816,-77.39232424773587,2020.926022,-71.78340228653181,2014.0137,-69.37635044425377,2018.052476,-83.76540221120132,2018.634669,-88.42094524885842,2009.070810502,-77.31385072264821,,,,,2007.237817732,-74.46381887666683,,,2016.497206,-70.6107950956232,2008.04239,-86.05711537699301,2016.475303,-89.77601545586957,2013.574721,-84.96092520583608,2009.06000761,-69.91553217092539,2024.248634,-77.49466321193387,2008.038384183,-69.51091851015312,2012.25294,-69.84583720939978,2022.700777,-91.92741410141413,,,2014.78356,-85.67699411224949,2011.910792,-89.26113441289579
2006.911719939,-81.1538979368614,2015.728383,-86.4284137847831,2007.833751903,-70.42992920046457,,,,,2007.219434932,-84.93759727387832,2020.251256,-92.40945004985245,2009.772052892,-85.00944507566383,2023.849315,-92.68524712430703,,,2007.336314688,-82.54426466092018,,,,,2014.084589,-80.28488626176006,2007.67824,-77.3925056297464,2020.950548,-71.81231845288157,2014.11781,-69.46808306231728,2018.086642,-83.82437802965646,2018.656915,-88.41552759069305,2009.109153349,-77.35971087960277,,,,,2007.259847793,-74.48878522937198,,,2016.593259,-70.76095860039165,2008.06153,-86.01514573758313,2016.49424,-89.8153982146619,2013.593145,-84.95921005711197,2009.095675419,-69.9246162100076,,,2008.038391773,-69.51092873454168,2012.436,-70.08239910874674,2022.719942,-91.93677879801253,,,2014.80274,-85.71791752645512,2011.920432,-89.27822671134173
2006.936421233,-81.15254174842919,2015.767911,-86.43314114226712,2007.872136606,-70.45848545275702,,,,,2007.257568493,-84.84778161482288,2020.289586,-92.48405570097106,2010.193974505,-85.69241052062551,2023.876712,-92.73370535853492,,,2007.344670852,-82.53377107877337,,,,,2014.101473,-80.30203220106996,2007.678322,-77.39269154630716,2020.975303,-71.8412709198705,2014.21644,-69.57091038256824,2018.124972,-83.88699622030052,2018.671688,-88.41181498634184,2009.131021689,-77.38563597651513,,,,,2007.259857306,-74.48879601031857,,,2016.650412,-70.85549816391888,2008.08076,-85.97069194224268,2016.517226,-89.8598593990068,2013.609344,-84.95808487925706,2009.117865297,-69.92940829250477,,,2008.062981937,-69.54405381905376,2012.62726,-70.22816126376895,2022.778634,-91.960613338079,,,2014.82192,-85.75880333809742,2011.931383,-89.29764510289071
2006.974366438,-81.15924108166843,2015.806355,-86.43976330746632,2007.885930365,-70.46798582581202,,,,,2007.28636796,-84.78505260795804,2020.303275,-92.51070002025494,,,2023.90411,-92.78341328815277,,,2007.41321347,-82.44561412674453,,,,,2014.120295,-80.32223364797906,2007.678406,-77.39288199741819,2020.99983,-71.8697082475003,2014.29589,-69.65820348211629,2018.169861,-83.95380935296963,2018.690853,-88.40500685044101,2009.185799087,-77.44982535045601,,,,,2007.314630898,-74.5532564023378,,,2016.670889,-70.8900384050136,2008.11892,-85.87648013979162,2016.533653,-89.88968169597113,2013.62828,-84.95724613721897,2009.155949391,-69.9348263906086,,,2008.286919399,-69.65052047702147,2012.81578,-70.21529494137938,2022.797799,-91.96658838956358,,,2014.8411,-85.79964824380839,2011.942335,-89.3170450880225
2006.988544521,-81.16526908685184,2015.843145,-86.44814698501378,2008.02003643,-70.53255417190996,,,,,2007.334303653,-84.69200690207721,2020.330653,-92.56515108567257,,,2023.90411,-92.78341328815277,,,2007.462157534,-82.38018489511465,,,,,2014.203743,-80.42750698115542,2007.678488,-77.39306791397895,2021.022816,-71.8961178154732,2014.38356,-69.75622703104841,2018.213781,-84.01097265026456,2018.709903,-88.39789403755859,2009.204996195,-77.4722564512616,,,,,2007.468049848,-74.75463131797001,,,2016.68743,-70.91807274640566,2008.15736,-85.77470096481338,2016.552818,-89.92276824285652,2013.644479,-84.95692795091355,2009.213527397,-69.93789063599219,,,2008.415437158,-69.55197330676238,2012.9853,-70.0608051605508,2022.816964,-91.97192198836342,,,2014.86027,-85.84042048146526,2011.950548,-89.33158986387387
2006.988574962,-81.1652820292578,2015.881703,-86.45921411029703,2008.02547245,-70.5341014135514,,,,,2007.363070776,-84.64290413974865,2020.347822,-92.59940640312085,,,2023.923288,-92.81874873278903,,,2007.475962709,-82.361440519434,,,,,2014.223022,-80.45570190068574,2007.777434,-77.60332968856898,2021.047457,-71.92415651668308,2014.47123,-69.83608011069978,2018.246407,-84.04782127212931,2018.730665,-88.38786014223616,2009.254322679,-77.53016255702518,,,,,2007.509178082,-74.81483316385318,,,2016.706366,-70.95027954475347,2008.19837,-85.66073909656687,2016.572097,-89.95254181516903,2013.66661,-84.95730947092794,2009.23238204,-69.93769432200239,,,2008.458025956,-69.49329999773863,2013.15512,-69.78799795063463,2022.853754,-91.98003372115214,,,2014.87945,-85.88115979535182,2011.958648,-89.34591707689944
2007.051156773,-81.20883284460872,2015.921345,-86.47322431262711,2008.077385018,-70.54233963536818,,,,,2007.382267884,-84.61349364863175,2020.361968,-92.6276302787469,,,2023.923288,-92.81874873278903,,,2007.574800228,-82.2207065940865,,,,,2014.241959,-80.48461221657475,2007.77751,-77.60348053761594,2021.095312,-71.97775463805725,2014.55616,-69.8923504464721,2018.286049,-84.08737907744073,2018.748233,-88.37904513836686,2009.262549467,-77.53990886199998,,,,,2007.602334475,-74.96184232678105,,,2016.803503,-71.11545066860099,2008.23366,-85.56008997495638,2016.589722,-89.97791751283482,2013.686745,-84.95842804016034,2009.270709665,-69.93567782320892,,,2008.497744004,-69.42781688324467,2013.26733,-69.56460285838013,2022.872919,-91.98308987556143,,,2014.89589,-85.91603052362112,2011.969257,-89.3646492550103
2007.161286149,-81.36212831167836,2015.959218,-86.48925130482088,2008.082849499,-70.54241758863165,,,,,2007.391828387,-84.59966471464156,2020.392198,-92.68926312609067,,,2023.942466,-92.85489057317973,,,2007.585416667,-82.20488166637381,,,,,2014.259812,-80.51289984251206,2007.777588,-77.6036353563751,2021.120067,-72.00502002536413,2014.6411,-69.93702512345044,2018.321527,-84.11760648157336,2018.76871,-88.36644761405691,2009.281733257,-77.56263596617622,,,,,2007.854375951,-75.44378822373393,,,2016.825406,-71.15213005762017,2008.25268,-85.50540729485654,2016.608887,-90.00359628442276,2013.703172,-84.9600008639121,2009.350294901,-69.92507224309767,,,2008.497753491,-69.4277994247801,2013.45364,-69.18265410835393,2022.892084,-91.98553129454167,,,2014.92329,-85.97406136615868,2011.977813,-89.37975051465884
2007.180047565,-81.39805463323088,2016.002055,-86.5106622021397,2008.096653005,-70.54253034414127,,,,,2007.411006469,-84.57346770846812,2020.417922,-92.74180544488017,,,2023.942466,-92.85489057317973,,,2007.593864155,-82.19220303510383,,,,,2014.278748,-80.54423735397691,2007.777742,-77.60394102418167,2021.144708,-72.0318403991811,2014.73151,-69.92808119855013,2018.361168,-84.14330037634707,2018.809207,-88.33807253675216,2009.301149163,-77.58601377962236,,,,,2007.93401446,-75.61900438813058,,,2016.897331,-71.26884773495316,2008.29098,-85.39544668760172,2016.628166,-90.02600859656793,2013.722223,-84.96242870363402,2009.465477549,-69.8973972703436,,,2008.620590468,-69.1616770067051,2013.6098,-68.91229315107277,2022.911249,-91.98710073243191,,,2014.93699,-86.00303623408522,2011.98865,-89.39877093474027
2007.319996195,-81.73997184795402,2016.034452,-86.5291413593227,2008.121110352,-70.54083743356628,,,,,2007.449391172,-84.52965438456619,2020.445301,-92.79876292077087,,,2023.986301,-92.93950671872787,,,2007.651141553,-82.10446877081067,,,,,2014.295175,-80.57259280458582,2007.77782,-77.60409584294082,2021.17317,-72.06241884922751,2014.81096,-69.92022150566959,2018.399498,-84.16082966607077,2018.843944,-88.30910214655354,2009.320108447,-77.60890172970122,,,,,2008.103424787,-76.00562009623397,,,2016.914329,-71.2954381690405,2008.31001,-85.3414581212538,2016.647217,-90.04574070178771,2013.747434,-84.96675010924885,2009.481830289,-69.8923619411406,,,2008.644820128,-69.09931441231373,2013.82361,-68.69115247012388,2022.950777,-91.98809075083228,,,2014.95616,-86.04352237811783,2011.996407,-89.4123855327446
2007.333795662,-81.78030236310028,2016.073125,-86.55400216463525,2008.153935185,-70.53472561563156,,,,,2007.509503425,-84.48046212538313,2020.494582,-92.9021744187548,,,2023.986301,-92.93950671872787,,,2007.66222793,-82.08702583924526,,,,,2014.31434,-80.60658136235163,2007.7779,-77.60425463141175,2021.192335,-72.08276027886535,2014.89863,-69.85755605260564,2018.439026,-84.17249961772418,2018.864363,-88.29056113253165,2009.511883562,-77.86609677207811,,,,,2008.179912341,-76.17423508237196,,,2016.93184,-71.32214255256538,2008.33157,-85.2811371584143,2016.66758,-90.06440573961683,2013.770307,-84.97186074087824,2009.542064307,-69.87292534430735,,,2008.667148604,-69.03773376510424,2013.9606,-68.68497220650147,2022.969942,-91.98763124403608,,,2014.97534,-86.0839757168584,2012.006275,-89.42960756169934
2007.396765601,-81.97763128364953,2016.109686,-86.58019786676311,2008.173060868,-70.52886022631414,,,,,2007.535644977,-84.4671952290983,2020.519964,-92.95610258749278,,,2024.002732,-92.97235196739858,,,2007.815677321,-81.83474214994929,,,,,2014.337441,-80.64907914940576,2007.777978,-77.60440945017092,2021.2115,-72.10292083251603,2014.98082,-69.79271123194796,2018.474618,-84.17776232046943,2018.881932,-88.27247414706572,2009.550243531,-77.92532941263582,,,,,2008.199053203,-76.21456820385177,,,2016.953629,-71.35478036698052,2008.3512,-85.22733479649503,2016.684121,-90.07719903347495,2013.786734,-84.9762998840473,2009.693251522,-69.81648027400423,,,2008.685927064,-68.9847268774275,2014.15512,-68.84297919350512,2022.989106,-91.9862603111347,,,2014.99452,-86.12437703228451,2012.014602,-89.44410819646214
2007.434556697,-82.10459826423242,2016.14813,-86.61068483375098,2008.181238616,-70.52580458566891,,,,,2007.593188737,-84.4551852829837,2020.53411,-92.98615805494866,,,2024.002732,-92.97235196739858,,,2007.824162861,-81.82030498624442,,,,,2014.584932,-81.17415729934183,2007.778058,-77.60456823864185,2021.230665,-72.12288936359357,2015.07671,-69.70127809211031,2018.514146,-84.17732062658877,2018.901325,-88.25221471088966,2009.665321537,-78.12410871483729,,,,,2008.237295082,-76.29217936558317,,,2016.977698,-71.38964917459171,2008.36601,-85.18759825861304,2016.7034,-90.08942233926649,2013.806127,-84.98227653071058,,,,,2008.710179493,-68.91296527040262,2014.27555,-69.05818134262486,2023.006731,-91.98454676987413,,,2015.0137,-86.16473255407834,2012.033539,-89.47685272228422
2007.448814688,-82.15427416186374,2016.190282,-86.64762157551837,2008.192233986,-70.52119803284407,,,,,2007.621860731,-84.45750076282192,2020.622919,-93.17801632149363,,,2024.019126,-93.00529840462895,,,2007.835173135,-81.80157227999678,,,,,2014.606948,-81.22311895859949,2007.778136,-77.60472305740055,2021.249944,-72.1427351589521,2015.2274,-69.5504464366908,2018.55259,-84.16965462989694,2018.921688,-88.22867494008217,2009.87619863,-78.58138903588669,,,,,2008.237302672,-76.2921943254384,,,2016.994811,-71.41336083078662,2008.39153,-85.12104833793526,2016.722223,-90.09931160978407,2013.819588,-84.98681373295302,,,,,2008.748668033,-68.79336389848596,2014.42624,-69.39180906227875,2023.025896,-91.98219054825894,,,2015.03288,-86.20504427017018,2012.089722,-89.5718074927877
2007.50891933,-82.37021930369889,2016.228612,-86.68406189720794,2008.197745902,-70.51888879429916,,,,,2007.650742009,-84.46528716525309,2020.658169,-93.2547432445115,,,2024.038251,-93.04465750058814,,,2007.873744292,-81.73563161964834,,,,,2014.62349,-81.25970520328949,2007.778216,-77.60488184587147,2021.267569,-72.16072172203543,2015.39178,-69.43850282112794,2018.589152,-84.15793598140466,2018.940624,-88.20637001617831,2009.914589041,-78.67744847034376,,,,,2008.256418868,-76.32962782842071,,,2017.014945,-71.44070389182434,2008.40553,-85.08569179943683,2016.741502,-90.10676726134717,2013.837327,-84.99366540014695,,,,,2008.789754098,-68.65829805728926,2014.65638,-70.00843704520386,2023.045061,-91.97897493310437,,,2015.05205,-86.24529257692066,2012.139232,-89.65155847672021
2007.530781963,-82.45119103198532,2016.265173,-86.72151616492786,2008.21129326,-70.51202506461696,,,,,2007.662947108,-84.47015356522358,2020.67066,-93.28202445059654,,,2024.068306,-93.10768423403444,,,2007.891638128,-81.7049719199081,,,,,2014.642198,-81.30066599549704,2007.846975,-77.73610685386521,2021.286734,-72.18011817078897,2015.53425,-69.45853869134409,2018.665925,-84.12109560579664,2018.959903,-88.18150427980524,2010.01049277,-78.93232295745022,,,,,2008.25642456,-76.32963836628753,,,2017.034224,-71.46580934919936,2008.42515,-85.03781618330524,2016.762093,-90.11136909016389,2013.859001,-85.00296845151198,,,,,2008.811492486,-68.58345509172129,2014.75227,-70.27987503044649,2023.064226,-91.9752693803103,,,2015.07123,-86.28553251907896,2012.147331,-89.66421233733045
2007.549984779,-82.52303324832233,2016.303503,-86.76312466326752,2008.216738767,-70.50911405337303,,,,,2007.669920091,-84.47361077469225,2020.691992,-93.32861501085664,,,2024.068306,-93.10768423403444,,,2007.901303272,-81.68841144550882,,,,,2014.661705,-81.34291135232534,2007.847059,-77.73625967027169,2021.305784,-72.1992285119739,2015.66575,-69.56205599658647,2018.702601,-84.09765457224454,2019.035137,-88.07512852898543,2010.051596271,-79.04741683144549,,,,,2008.275525577,-76.36500097681393,,,2017.053503,-71.48975235828492,2008.44386,-84.99413308679897,2016.781144,-90.11338574106509,2013.878737,-85.01243315572836,,,,,2008.833369384,-68.50728878158668,2014.97704,-70.88848919214828,2023.083391,-91.97109318968305,,,2015.09041,-86.32573865514127,2012.158397,-89.68122969922551
