site,year,month,date,value,source_file,value_detrended
ALT,2022,11,2022-11-15,-48.228,ch4c13_alt_surface-flask_7_sil_month.txt,-47.95360154949137
ALT,2022,12,2022-12-15,-48.132,ch4c13_alt_surface-flask_7_sil_month.txt,-47.85546426883508
AMY,2013,12,2013-12-15,-47.415,ch4c13_amy_surface-flask_7_sil_month.txt,-47.72292110091738
AMY,2014,1,2014-01-15,-47.382,ch4c13_amy_surface-flask_7_sil_month.txt,-47.68421885830778
AMY,2014,2,2014-02-15,-47.364,ch4c13_amy_surface-flask_7_sil_month.txt,-47.66051661569821
AMY,2014,3,2014-03-15,-47.341,ch4c13_amy_surface-flask_7_sil_month.txt,-47.63181437308864
AMY,2014,4,2014-04-15,-47.286,ch4c13_amy_surface-flask_7_sil_month.txt,-47.571112130479065
AMY,2014,5,2014-05-15,-47.226,ch4c13_amy_surface-flask_7_sil_month.txt,-47.50540988786946
AMY,2014,6,2014-06-15,-47.26,ch4c13_amy_surface-flask_7_sil_month.txt,-47.53370764525989
AMY,2014,7,2014-07-15,-47.444,ch4c13_amy_surface-flask_7_sil_month.txt,-47.71200540265032
AMY,2014,8,2014-08-15,-47.654,ch4c13_amy_surface-flask_7_sil_month.txt,-47.91630316004072
AMY,2014,9,2014-09-15,-47.695,ch4c13_amy_surface-flask_7_sil_month.txt,-47.95160091743114
AMY,2014,10,2014-10-15,-47.516,ch4c13_amy_surface-flask_7_sil_month.txt,-47.76689867482157
AMY,2014,11,2014-11-15,-47.263,ch4c13_amy_surface-flask_7_sil_month.txt,-47.50819643221197
AMY,2014,12,2014-12-15,-47.146,ch4c13_amy_surface-flask_7_sil_month.txt,-47.3854941896024
AMY,2015,1,2015-01-15,-47.179,ch4c13_amy_surface-flask_7_sil_month.txt,-47.412791946992826
AMY,2015,2,2015-02-15,-47.272,ch4c13_amy_surface-flask_7_sil_month.txt,-47.50008970438325
AMY,2015,3,2015-03-15,-47.328,ch4c13_amy_surface-flask_7_sil_month.txt,-47.55038746177365
AMY,2015,4,2015-04-15,-47.365,ch4c13_amy_surface-flask_7_sil_month.txt,-47.58168521916408
AMY,2015,5,2015-05-15,-47.415,ch4c13_amy_surface-flask_7_sil_month.txt,-47.6259829765545
AMY,2015,6,2015-06-15,-47.486,ch4c13_amy_surface-flask_7_sil_month.txt,-47.6912807339449
AMY,2015,7,2015-07-15,-47.588,ch4c13_amy_surface-flask_7_sil_month.txt,-47.78757849133533
AMY,2015,8,2015-08-15,-47.687,ch4c13_amy_surface-flask_7_sil_month.txt,-47.880876248725755
AMY,2015,9,2015-09-15,-47.739,ch4c13_amy_surface-flask_7_sil_month.txt,-47.92717400611618
AMY,2015,10,2015-10-15,-47.721,ch4c13_amy_surface-flask_7_sil_month.txt,-47.90347176350658
AMY,2015,11,2015-11-15,-47.647,ch4c13_amy_surface-flask_7_sil_month.txt,-47.82376952089701
AMY,2015,12,2015-12-15,-47.574,ch4c13_amy_surface-flask_7_sil_month.txt,-47.745067278287436
AMY,2016,1,2016-01-15,-47.541,ch4c13_amy_surface-flask_7_sil_month.txt,-47.706365035677834
AMY,2016,2,2016-02-15,-47.533,ch4c13_amy_surface-flask_7_sil_month.txt,-47.692662793068266
AMY,2016,3,2016-03-15,-47.503,ch4c13_amy_surface-flask_7_sil_month.txt,-47.65696055045869
AMY,2016,4,2016-04-15,-47.437,ch4c13_amy_surface-flask_7_sil_month.txt,-47.58525830784909
AMY,2016,5,2016-05-15,-47.387,ch4c13_amy_surface-flask_7_sil_month.txt,-47.52955606523952
AMY,2016,6,2016-06-15,-47.413,ch4c13_amy_surface-flask_7_sil_month.txt,-47.54985382262994
AMY,2016,7,2016-07-15,-47.542,ch4c13_amy_surface-flask_7_sil_month.txt,-47.673151580020345
AMY,2016,8,2016-08-15,-47.687,ch4c13_amy_surface-flask_7_sil_month.txt,-47.81244933741077
AMY,2016,9,2016-09-15,-47.783,ch4c13_amy_surface-flask_7_sil_month.txt,-47.9027470948012
AMY,2016,10,2016-10-15,-47.775,ch4c13_amy_surface-flask_7_sil_month.txt,-47.889044852191596
AMY,2016,11,2016-11-15,-47.721,ch4c13_amy_surface-flask_7_sil_month.txt,-47.82934260958202
AMY,2016,12,2016-12-15,-47.673,ch4c13_amy_surface-flask_7_sil_month.txt,-47.77564036697245
AMY,2017,1,2017-01-15,-47.652,ch4c13_amy_surface-flask_7_sil_month.txt,-47.74893812436285
AMY,2017,2,2017-02-15,-47.625,ch4c13_amy_surface-flask_7_sil_month.txt,-47.71623588175328
AMY,2017,3,2017-03-15,-47.553,ch4c13_amy_surface-flask_7_sil_month.txt,-47.6385336391437
AMY,2017,4,2017-04-15,-47.443,ch4c13_amy_surface-flask_7_sil_month.txt,-47.5228313965341
AMY,2017,5,2017-05-15,-47.359,ch4c13_amy_surface-flask_7_sil_month.txt,-47.43312915392453
AMY,2017,6,2017-06-15,-47.36,ch4c13_amy_surface-flask_7_sil_month.txt,-47.42842691131496
AMY,2017,7,2017-07-15,-47.499,ch4c13_amy_surface-flask_7_sil_month.txt,-47.56172466870536
AMY,2017,8,2017-08-15,-47.723,ch4c13_amy_surface-flask_7_sil_month.txt,-47.78002242609578
AMY,2017,9,2017-09-15,-47.892,ch4c13_amy_surface-flask_7_sil_month.txt,-47.943320183486215
AMY,2017,10,2017-10-15,-47.915,ch4c13_amy_surface-flask_7_sil_month.txt,-47.96061794087661
AMY,2017,11,2017-11-15,-47.82,ch4c13_amy_surface-flask_7_sil_month.txt,-47.85991569826704
AMY,2017,12,2017-12-15,-47.692,ch4c13_amy_surface-flask_7_sil_month.txt,-47.726213455657465
AMY,2018,1,2018-01-15,-47.605,ch4c13_amy_surface-flask_7_sil_month.txt,-47.63351121304786
AMY,2018,2,2018-02-15,-47.554,ch4c13_amy_surface-flask_7_sil_month.txt,-47.57680897043829
AMY,2018,3,2018-03-15,-47.523,ch4c13_amy_surface-flask_7_sil_month.txt,-47.54010672782872
AMY,2018,4,2018-04-15,-47.5,ch4c13_amy_surface-flask_7_sil_month.txt,-47.51140448521912
AMY,2018,5,2018-05-15,-47.487,ch4c13_amy_surface-flask_7_sil_month.txt,-47.492702242609546
AMY,2018,6,2018-06-15,-47.503,ch4c13_amy_surface-flask_7_sil_month.txt,-47.50299999999997
AMY,2018,7,2018-07-15,-47.567,ch4c13_amy_surface-flask_7_sil_month.txt,-47.56129775739037
AMY,2018,8,2018-08-15,-47.686,ch4c13_amy_surface-flask_7_sil_month.txt,-47.6745955147808
AMY,2018,9,2018-09-15,-47.795,ch4c13_amy_surface-flask_7_sil_month.txt,-47.77789327217123
AMY,2018,10,2018-10-15,-47.824,ch4c13_amy_surface-flask_7_sil_month.txt,-47.80119102956162
AMY,2018,11,2018-11-15,-47.758,ch4c13_amy_surface-flask_7_sil_month.txt,-47.729488786952054
AMY,2018,12,2018-12-15,-47.635,ch4c13_amy_surface-flask_7_sil_month.txt,-47.600786544342476
AMY,2019,1,2019-01-15,-47.538,ch4c13_amy_surface-flask_7_sil_month.txt,-47.4980843017329
AMY,2019,2,2019-02-15,-47.522,ch4c13_amy_surface-flask_7_sil_month.txt,-47.4763820591233
AMY,2019,3,2019-03-15,-47.584,ch4c13_amy_surface-flask_7_sil_month.txt,-47.532679816513735
AMY,2019,4,2019-04-15,-47.686,ch4c13_amy_surface-flask_7_sil_month.txt,-47.62897757390416
AMY,2019,5,2019-05-15,-47.816,ch4c13_amy_surface-flask_7_sil_month.txt,-47.75327533129456
AMY,2019,6,2019-06-15,-47.943,ch4c13_amy_surface-flask_7_sil_month.txt,-47.87457308868498
AMY,2019,7,2019-07-15,-48.035,ch4c13_amy_surface-flask_7_sil_month.txt,-47.96087084607541
AMY,2019,8,2019-08-15,-48.072,ch4c13_amy_surface-flask_7_sil_month.txt,-47.99216860346584
AMY,2019,9,2019-09-15,-48.013,ch4c13_amy_surface-flask_7_sil_month.txt,-47.927466360856236
AMY,2019,10,2019-10-15,-47.882,ch4c13_amy_surface-flask_7_sil_month.txt,-47.79076411824666
AMY,2019,11,2019-11-15,-47.751,ch4c13_amy_surface-flask_7_sil_month.txt,-47.65406187563709
AMY,2019,12,2019-12-15,-47.675,ch4c13_amy_surface-flask_7_sil_month.txt,-47.57235963302749
AMY,2020,1,2020-01-15,-47.635,ch4c13_amy_surface-flask_7_sil_month.txt,-47.52665739041792
AMY,2020,2,2020-02-15,-47.618,ch4c13_amy_surface-flask_7_sil_month.txt,-47.50395514780835
AMY,2020,3,2020-03-15,-47.615,ch4c13_amy_surface-flask_7_sil_month.txt,-47.49525290519875
AMY,2020,4,2020-04-15,-47.626,ch4c13_amy_surface-flask_7_sil_month.txt,-47.50055066258917
AMY,2020,5,2020-05-15,-47.638,ch4c13_amy_surface-flask_7_sil_month.txt,-47.5068484199796
AMY,2020,6,2020-06-15,-47.635,ch4c13_amy_surface-flask_7_sil_month.txt,-47.498146177370025
AMY,2020,7,2020-07-15,-47.639,ch4c13_amy_surface-flask_7_sil_month.txt,-47.49644393476043
AMY,2020,8,2020-08-15,-47.694,ch4c13_amy_surface-flask_7_sil_month.txt,-47.545741692150855
AMY,2020,9,2020-09-15,-47.797,ch4c13_amy_surface-flask_7_sil_month.txt,-47.64303944954128
AMY,2020,10,2020-10-15,-47.914,ch4c13_amy_surface-flask_7_sil_month.txt,-47.75433720693168
AMY,2020,11,2020-11-15,-47.96,ch4c13_amy_surface-flask_7_sil_month.txt,-47.79463496432211
AMY,2020,12,2020-12-15,-47.916,ch4c13_amy_surface-flask_7_sil_month.txt,-47.74493272171253
AMY,2021,1,2021-01-15,-47.834,ch4c13_amy_surface-flask_7_sil_month.txt,-47.657230479102935
AMY,2021,2,2021-02-15,-47.76,ch4c13_amy_surface-flask_7_sil_month.txt,-47.57752823649336
AMY,2021,3,2021-03-15,-47.694,ch4c13_amy_surface-flask_7_sil_month.txt,-47.50582599388379
AMY,2021,4,2021-04-15,-47.653,ch4c13_amy_surface-flask_7_sil_month.txt,-47.459123751274184
AMY,2021,5,2021-05-15,-47.703,ch4c13_amy_surface-flask_7_sil_month.txt,-47.503421508664616
AMY,2021,6,2021-06-15,-47.853,ch4c13_amy_surface-flask_7_sil_month.txt,-47.64771926605504
AMY,2021,7,2021-07-15,-48.068,ch4c13_amy_surface-flask_7_sil_month.txt,-47.85701702344544
AMY,2021,8,2021-08-15,-48.2,ch4c13_amy_surface-flask_7_sil_month.txt,-47.98331478083587
AMY,2021,9,2021-09-15,-48.157,ch4c13_amy_surface-flask_7_sil_month.txt,-47.93461253822629
AMY,2021,10,2021-10-15,-47.995,ch4c13_amy_surface-flask_7_sil_month.txt,-47.76691029561669
AMY,2021,11,2021-11-15,-47.845,ch4c13_amy_surface-flask_7_sil_month.txt,-47.61120805300712
AMY,2021,12,2021-12-15,-47.757,ch4c13_amy_surface-flask_7_sil_month.txt,-47.517505810397545
AMY,2022,1,2022-01-15,-47.761,ch4c13_amy_surface-flask_7_sil_month.txt,-47.51580356778795
AMY,2022,2,2022-02-15,-47.806,ch4c13_amy_surface-flask_7_sil_month.txt,-47.55510132517837
AMY,2022,3,2022-03-15,-47.826,ch4c13_amy_surface-flask_7_sil_month.txt,-47.5693990825688
AMY,2022,4,2022-04-15,-47.778,ch4c13_amy_surface-flask_7_sil_month.txt,-47.5156968399592
AMY,2022,5,2022-05-15,-47.726,ch4c13_amy_surface-flask_7_sil_month.txt,-47.457994597349625
AMY,2022,6,2022-06-15,-47.777,ch4c13_amy_surface-flask_7_sil_month.txt,-47.503292354740054
AMY,2022,7,2022-07-15,-47.979,ch4c13_amy_surface-flask_7_sil_month.txt,-47.69959011213045
AMY,2022,8,2022-08-15,-48.197,ch4c13_amy_surface-flask_7_sil_month.txt,-47.91188786952088
AMY,2022,9,2022-09-15,-48.316,ch4c13_amy_surface-flask_7_sil_month.txt,-48.02518562691131
AMY,2022,10,2022-10-15,-48.261,ch4c13_amy_surface-flask_7_sil_month.txt,-47.96448338430171
AMY,2022,11,2022-11-15,-48.139,ch4c13_amy_surface-flask_7_sil_month.txt,-47.836781141692136
AMY,2022,12,2022-12-15,-48.037,ch4c13_amy_surface-flask_7_sil_month.txt,-47.72907889908256
ASC,2000,10,2000-10-15,-46.973,ch4c13_asc_surface-flask_7_sil_month.txt,-47.28388690926544
ASC,2000,11,2000-11-15,-46.937,ch4c13_asc_surface-flask_7_sil_month.txt,-47.24564083380526
ASC,2000,12,2000-12-15,-46.901,ch4c13_asc_surface-flask_7_sil_month.txt,-47.207394758345096
ASC,2001,1,2001-01-15,-46.883,ch4c13_asc_surface-flask_7_sil_month.txt,-47.18714868288491
ASC,2001,2,2001-02-15,-46.888,ch4c13_asc_surface-flask_7_sil_month.txt,-47.189902607424735
ASC,2001,3,2001-03-15,-46.929,ch4c13_asc_surface-flask_7_sil_month.txt,-47.22865653196456
ASC,2001,4,2001-04-15,-46.993,ch4c13_asc_surface-flask_7_sil_month.txt,-47.29041045650438
ASC,2001,5,2001-05-15,-47.052,ch4c13_asc_surface-flask_7_sil_month.txt,-47.34716438104421
ASC,2002,3,2002-03-15,-46.983,ch4c13_asc_surface-flask_7_sil_month.txt,-47.25570362644245
ASC,2002,4,2002-04-15,-47.027,ch4c13_asc_surface-flask_7_sil_month.txt,-47.297457550982266
ASC,2002,5,2002-05-15,-47.058,ch4c13_asc_surface-flask_7_sil_month.txt,-47.32621147552209
ASC,2002,6,2002-06-15,-47.057,ch4c13_asc_surface-flask_7_sil_month.txt,-47.32296540006192
ASC,2002,7,2002-07-15,-47.033,ch4c13_asc_surface-flask_7_sil_month.txt,-47.29671932460174
ASC,2002,8,2002-08-15,-46.996,ch4c13_asc_surface-flask_7_sil_month.txt,-47.25747324914157
ASC,2002,9,2002-09-15,-46.963,ch4c13_asc_surface-flask_7_sil_month.txt,-47.22222717368139
ASC,2002,10,2002-10-15,-46.945,ch4c13_asc_surface-flask_7_sil_month.txt,-47.20198109822121
ASC,2002,11,2002-11-15,-46.947,ch4c13_asc_surface-flask_7_sil_month.txt,-47.201735022761035
ASC,2002,12,2002-12-15,-46.97,ch4c13_asc_surface-flask_7_sil_month.txt,-47.22248894730086
ASC,2003,1,2003-01-15,-47.006,ch4c13_asc_surface-flask_7_sil_month.txt,-47.25624287184068
ASC,2003,2,2003-02-15,-47.032,ch4c13_asc_surface-flask_7_sil_month.txt,-47.2799967963805
ASC,2003,3,2003-03-15,-47.033,ch4c13_asc_surface-flask_7_sil_month.txt,-47.278750720920335
ASC,2003,4,2003-04-15,-47.02,ch4c13_asc_surface-flask_7_sil_month.txt,-47.26350464546015
ASC,2003,5,2003-05-15,-47.01,ch4c13_asc_surface-flask_7_sil_month.txt,-47.251258569999976
ASC,2003,6,2003-06-15,-47.006,ch4c13_asc_surface-flask_7_sil_month.txt,-47.2450124945398
ASC,2003,7,2003-07-15,-46.994,ch4c13_asc_surface-flask_7_sil_month.txt,-47.23076641907962
ASC,2003,8,2003-08-15,-46.966,ch4c13_asc_surface-flask_7_sil_month.txt,-47.20052034361945
ASC,2003,9,2003-09-15,-46.939,ch4c13_asc_surface-flask_7_sil_month.txt,-47.17127426815927
ASC,2003,10,2003-10-15,-46.924,ch4c13_asc_surface-flask_7_sil_month.txt,-47.154028192699094
ASC,2003,11,2003-11-15,-46.925,ch4c13_asc_surface-flask_7_sil_month.txt,-47.152782117238914
ASC,2003,12,2003-12-15,-46.934,ch4c13_asc_surface-flask_7_sil_month.txt,-47.15953604177874
ASC,2004,1,2004-01-15,-46.946,ch4c13_asc_surface-flask_7_sil_month.txt,-47.169289966318566
ASC,2004,2,2004-02-15,-46.957,ch4c13_asc_surface-flask_7_sil_month.txt,-47.17804389085839
ASC,2004,3,2004-03-15,-46.965,ch4c13_asc_surface-flask_7_sil_month.txt,-47.18379781539822
ASC,2004,4,2004-04-15,-46.971,ch4c13_asc_surface-flask_7_sil_month.txt,-47.18755173993803
ASC,2004,5,2004-05-15,-46.985,ch4c13_asc_surface-flask_7_sil_month.txt,-47.19930566447786
ASC,2004,6,2004-06-15,-47.01,ch4c13_asc_surface-flask_7_sil_month.txt,-47.22205958901768
ASC,2004,7,2004-07-15,-47.031,ch4c13_asc_surface-flask_7_sil_month.txt,-47.240813513557505
ASC,2004,8,2004-08-15,-47.017,ch4c13_asc_surface-flask_7_sil_month.txt,-47.22456743809734
ASC,2004,9,2004-09-15,-46.967,ch4c13_asc_surface-flask_7_sil_month.txt,-47.172321362637156
ASC,2004,10,2004-10-15,-46.922,ch4c13_asc_surface-flask_7_sil_month.txt,-47.125075287176976
ASC,2004,11,2004-11-15,-46.911,ch4c13_asc_surface-flask_7_sil_month.txt,-47.1118292117168
ASC,2004,12,2004-12-15,-46.916,ch4c13_asc_surface-flask_7_sil_month.txt,-47.11458313625663
ASC,2005,1,2005-01-15,-46.91,ch4c13_asc_surface-flask_7_sil_month.txt,-47.10633706079645
ASC,2005,2,2005-02-15,-46.899,ch4c13_asc_surface-flask_7_sil_month.txt,-47.093090985336275
ASC,2005,3,2005-03-15,-46.915,ch4c13_asc_surface-flask_7_sil_month.txt,-47.1068449098761
ASC,2005,4,2005-04-15,-46.971,ch4c13_asc_surface-flask_7_sil_month.txt,-47.160598834415914
ASC,2005,5,2005-05-15,-47.033,ch4c13_asc_surface-flask_7_sil_month.txt,-47.22035275895575
ASC,2005,6,2005-06-15,-47.076,ch4c13_asc_surface-flask_7_sil_month.txt,-47.26110668349557
ASC,2005,7,2005-07-15,-47.078,ch4c13_asc_surface-flask_7_sil_month.txt,-47.260860608035394
ASC,2005,8,2005-08-15,-47.057,ch4c13_asc_surface-flask_7_sil_month.txt,-47.23761453257522
ASC,2005,9,2005-09-15,-47.026,ch4c13_asc_surface-flask_7_sil_month.txt,-47.204368457115045
ASC,2006,2,2006-02-15,-47.007,ch4c13_asc_surface-flask_7_sil_month.txt,-47.174138079814156
ASC,2006,3,2006-03-15,-47.012,ch4c13_asc_surface-flask_7_sil_month.txt,-47.17689200435399
ASC,2006,4,2006-04-15,-47.006,ch4c13_asc_surface-flask_7_sil_month.txt,-47.1686459288938
ASC,2006,5,2006-05-15,-46.995,ch4c13_asc_surface-flask_7_sil_month.txt,-47.15539985343363
ASC,2006,6,2006-06-15,-46.987,ch4c13_asc_surface-flask_7_sil_month.txt,-47.14515377797346
ASC,2006,7,2006-07-15,-46.992,ch4c13_asc_surface-flask_7_sil_month.txt,-47.14790770251327
ASC,2006,8,2006-08-15,-47.009,ch4c13_asc_surface-flask_7_sil_month.txt,-47.162661627053104
ASC,2006,9,2006-09-15,-47.016,ch4c13_asc_surface-flask_7_sil_month.txt,-47.167415551592924
ASC,2006,10,2006-10-15,-47.004,ch4c13_asc_surface-flask_7_sil_month.txt,-47.153169476132746
ASC,2006,11,2006-11-15,-46.976,ch4c13_asc_surface-flask_7_sil_month.txt,-47.12292340067257
ASC,2006,12,2006-12-15,-46.961,ch4c13_asc_surface-flask_7_sil_month.txt,-47.1056773252124
ASC,2007,1,2007-01-15,-46.972,ch4c13_asc_surface-flask_7_sil_month.txt,-47.11443124975222
ASC,2007,2,2007-02-15,-46.997,ch4c13_asc_surface-flask_7_sil_month.txt,-47.13718517429204
ASC,2007,3,2007-03-15,-47.012,ch4c13_asc_surface-flask_7_sil_month.txt,-47.14993909883187
ASC,2007,4,2007-04-15,-46.995,ch4c13_asc_surface-flask_7_sil_month.txt,-47.130693023371684
ASC,2007,5,2007-05-15,-46.954,ch4c13_asc_surface-flask_7_sil_month.txt,-47.087446947911516
ASC,2007,6,2007-06-15,-46.928,ch4c13_asc_surface-flask_7_sil_month.txt,-47.05920087245134
ASC,2007,7,2007-07-15,-46.935,ch4c13_asc_surface-flask_7_sil_month.txt,-47.06395479699116
ASC,2007,8,2007-08-15,-46.96,ch4c13_asc_surface-flask_7_sil_month.txt,-47.08670872153099
ASC,2007,9,2007-09-15,-46.966,ch4c13_asc_surface-flask_7_sil_month.txt,-47.09046264607081
ASC,2007,10,2007-10-15,-46.947,ch4c13_asc_surface-flask_7_sil_month.txt,-47.069216570610635
ASC,2007,11,2007-11-15,-46.926,ch4c13_asc_surface-flask_7_sil_month.txt,-47.04597049515046
ASC,2007,12,2007-12-15,-46.928,ch4c13_asc_surface-flask_7_sil_month.txt,-47.04572441969028
ASC,2008,1,2008-01-15,-46.939,ch4c13_asc_surface-flask_7_sil_month.txt,-47.054478344230105
ASC,2008,2,2008-02-15,-46.939,ch4c13_asc_surface-flask_7_sil_month.txt,-47.05223226876993
ASC,2008,3,2008-03-15,-46.932,ch4c13_asc_surface-flask_7_sil_month.txt,-47.04298619330976
ASC,2008,4,2008-04-15,-46.928,ch4c13_asc_surface-flask_7_sil_month.txt,-47.036740117849575
ASC,2008,5,2008-05-15,-46.926,ch4c13_asc_surface-flask_7_sil_month.txt,-47.0324940423894
ASC,2008,6,2008-06-15,-46.923,ch4c13_asc_surface-flask_7_sil_month.txt,-47.02724796692923
ASC,2008,7,2008-07-15,-46.927,ch4c13_asc_surface-flask_7_sil_month.txt,-47.02900189146904
ASC,2008,8,2008-08-15,-46.951,ch4c13_asc_surface-flask_7_sil_month.txt,-47.05075581600887
ASC,2008,9,2008-09-15,-46.975,ch4c13_asc_surface-flask_7_sil_month.txt,-47.072509740548696
ASC,2008,10,2008-10-15,-46.972,ch4c13_asc_surface-flask_7_sil_month.txt,-47.06726366508852
ASC,2008,11,2008-11-15,-46.933,ch4c13_asc_surface-flask_7_sil_month.txt,-47.026017589628346
ASC,2008,12,2008-12-15,-46.893,ch4c13_asc_surface-flask_7_sil_month.txt,-46.98377151416817
ASC,2009,1,2009-01-15,-46.881,ch4c13_asc_surface-flask_7_sil_month.txt,-46.96952543870799
ASC,2009,2,2009-02-15,-46.908,ch4c13_asc_surface-flask_7_sil_month.txt,-46.99427936324781
ASC,2009,3,2009-03-15,-46.952,ch4c13_asc_surface-flask_7_sil_month.txt,-47.03603328778764
ASC,2009,4,2009-04-15,-47.007,ch4c13_asc_surface-flask_7_sil_month.txt,-47.08878721232746
ASC,2009,5,2009-05-15,-47.06,ch4c13_asc_surface-flask_7_sil_month.txt,-47.13954113686729
ASC,2009,6,2009-06-15,-47.096,ch4c13_asc_surface-flask_7_sil_month.txt,-47.17329506140711
ASC,2009,7,2009-07-15,-47.11,ch4c13_asc_surface-flask_7_sil_month.txt,-47.18504898594693
ASC,2009,8,2009-08-15,-47.092,ch4c13_asc_surface-flask_7_sil_month.txt,-47.164802910486756
ASC,2009,9,2009-09-15,-47.065,ch4c13_asc_surface-flask_7_sil_month.txt,-47.13555683502658
ASC,2009,10,2009-10-15,-47.044,ch4c13_asc_surface-flask_7_sil_month.txt,-47.1123107595664
ASC,2009,11,2009-11-15,-47.033,ch4c13_asc_surface-flask_7_sil_month.txt,-47.09906468410623
ASC,2009,12,2009-12-15,-47.008,ch4c13_asc_surface-flask_7_sil_month.txt,-47.071818608646055
ASC,2010,1,2010-01-15,-46.968,ch4c13_asc_surface-flask_7_sil_month.txt,-47.02957253318588
ASC,2010,2,2010-02-15,-46.937,ch4c13_asc_surface-flask_7_sil_month.txt,-46.996326457725694
ASC,2010,3,2010-03-15,-46.931,ch4c13_asc_surface-flask_7_sil_month.txt,-46.98808038226552
ASC,2010,4,2010-04-15,-46.956,ch4c13_asc_surface-flask_7_sil_month.txt,-47.01083430680535
ASC,2010,5,2010-05-15,-47.001,ch4c13_asc_surface-flask_7_sil_month.txt,-47.05358823134517
ASC,2010,6,2010-06-15,-47.043,ch4c13_asc_surface-flask_7_sil_month.txt,-47.093342155885
ASC,2010,7,2010-07-15,-47.087,ch4c13_asc_surface-flask_7_sil_month.txt,-47.135096080424816
ASC,2010,8,2010-08-15,-47.129,ch4c13_asc_surface-flask_7_sil_month.txt,-47.17485000496464
ASC,2010,9,2010-09-15,-47.162,ch4c13_asc_surface-flask_7_sil_month.txt,-47.20560392950446
ASC,2010,10,2010-10-15,-47.172,ch4c13_asc_surface-flask_7_sil_month.txt,-47.21335785404428
ASC,2010,11,2010-11-15,-47.146,ch4c13_asc_surface-flask_7_sil_month.txt,-47.185111778584115
ASC,2010,12,2010-12-15,-47.084,ch4c13_asc_surface-flask_7_sil_month.txt,-47.12086570312394
ASC,2011,1,2011-01-15,-47.028,ch4c13_asc_surface-flask_7_sil_month.txt,-47.06261962766376
ASC,2011,2,2011-02-15,-47.014,ch4c13_asc_surface-flask_7_sil_month.txt,-47.04637355220358
ASC,2011,3,2011-03-15,-47.044,ch4c13_asc_surface-flask_7_sil_month.txt,-47.074127476743406
ASC,2011,4,2011-04-15,-47.094,ch4c13_asc_surface-flask_7_sil_month.txt,-47.12188140128323
ASC,2011,5,2011-05-15,-47.135,ch4c13_asc_surface-flask_7_sil_month.txt,-47.16063532582305
ASC,2011,6,2011-06-15,-47.166,ch4c13_asc_surface-flask_7_sil_month.txt,-47.18938925036288
ASC,2011,7,2011-07-15,-47.18,ch4c13_asc_surface-flask_7_sil_month.txt,-47.2011431749027
ASC,2011,8,2011-08-15,-47.179,ch4c13_asc_surface-flask_7_sil_month.txt,-47.19789709944253
ASC,2011,9,2011-09-15,-47.17,ch4c13_asc_surface-flask_7_sil_month.txt,-47.18665102398236
ASC,2011,10,2011-10-15,-47.158,ch4c13_asc_surface-flask_7_sil_month.txt,-47.17240494852217
ASC,2011,11,2011-11-15,-47.149,ch4c13_asc_surface-flask_7_sil_month.txt,-47.161158873062
ASC,2011,12,2011-12-15,-47.145,ch4c13_asc_surface-flask_7_sil_month.txt,-47.154912797601824
ASC,2012,1,2012-01-15,-47.144,ch4c13_asc_surface-flask_7_sil_month.txt,-47.15166672214164
ASC,2012,2,2012-02-15,-47.137,ch4c13_asc_surface-flask_7_sil_month.txt,-47.14242064668147
ASC,2012,3,2012-03-15,-47.122,ch4c13_asc_surface-flask_7_sil_month.txt,-47.125174571221294
ASC,2012,4,2012-04-15,-47.113,ch4c13_asc_surface-flask_7_sil_month.txt,-47.113928495761115
ASC,2012,5,2012-05-15,-47.132,ch4c13_asc_surface-flask_7_sil_month.txt,-47.130682420300936
ASC,2012,6,2012-06-15,-47.166,ch4c13_asc_surface-flask_7_sil_month.txt,-47.16243634484076
ASC,2012,7,2012-07-15,-47.183,ch4c13_asc_surface-flask_7_sil_month.txt,-47.17719026938059
ASC,2012,8,2012-08-15,-47.171,ch4c13_asc_surface-flask_7_sil_month.txt,-47.16294419392041
ASC,2012,9,2012-09-15,-47.143,ch4c13_asc_surface-flask_7_sil_month.txt,-47.13269811846024
ASC,2012,10,2012-10-15,-47.121,ch4c13_asc_surface-flask_7_sil_month.txt,-47.10845204300006
ASC,2012,11,2012-11-15,-47.115,ch4c13_asc_surface-flask_7_sil_month.txt,-47.100205967539885
