COUNTRY,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Burkina Faso,0.000185668,0.000185668,0.00021001,0.000154643,0.000186383,0.000170394,0.000170633,3.84222E-05,0.00016753,0.000198316,0.000259648,0.000207496,0.000123605,0.000153085,0.000126899,0.000116005,0.000301713,0.000422489,0.000420287,0.000311499,0.000142925,0.000199778,0.000108467,0.000109876,0.000114477,0.000112219,0.000112147,0.000170104,6.60052E-05,6.08239E-05,7.66676E-05,6.88967E-05,0.000123166,0.000127998,0.000133454,0.000137127,0.000148499,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Central African Republic,6.18892E-05,6.18892E-05,7.00032E-05,5.15478E-05,6.21278E-05,5.6798E-05,5.68776E-05,1.28074E-05,5.58434E-05,6.61053E-05,8.65494E-05,8.9915E-05,5.76822E-05,7.65423E-05,5.92193E-05,5.60023E-05,0.000149459,0.000187673,0.000174829,0.00014551,7.11924E-05,9.24233E-05,4.7353E-05,4.98078E-05,4.98393E-05,4.88513E-05,4.91275E-05,4.56068E-05,5.28356E-05,5.13296E-05,6.72842E-05,5.32832E-05,6.71103E-05,6.51338E-05,8.01936E-05,7.97205E-05,8.3233E-05,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Cote d'Ivoire,0.220045304,0.220045304,0.297347365,0.314729609,0.372491416,0.402056343,0.449029955,0.446150905,0.440460918,0.502090446,2.434214708,13.73110882,18.07499663,43.44120143,50.4772622,52.27822033,37.99197228,34.03474299,23.02013182,4.424001443,4.304802839,4.305254137,4.087467769,2.318192796,13.62186829,16.32431405,32.97467977,37.26169117,35.15521325,40.27388505,40.87831035,39.93421179,42.97879528,41.60481303,26.0824739,31.36749612,33.34357237,38.17189707,38.99350743,41.45919155,45.02001344,42.06239433,42.89715289,43.04074177,38.72969396,44.76553184,48.69184591,56.65082908,50.0482729,53.74597011,49.60220767,51.32028009,51.85888919
Cameroon,0.0071176,0.007626,0.0081344,0.008897,0.0099138,0.0106764,0.0116932,1.636191567,21.58892327,85.63169523,152.6138766,227.8093958,284.6582039,297.6396607,356.4645475,481.1447982,460.8788183,453.547047,424.6268274,440.982094,416.9368575,396.9097549,364.6708524,329.9784439,282.6078222,298.5773773,327.8373945,306.5929788,309.4263625,307.5400807,311.1897525,309.5945516,281.8491613,278.9407903,257.0808719,253.3454097,239.9960129,240.4185216,265.8546565,272.9501287,240.3942948,226.9272399,232.3374324,252.2975649,286.9401957,354.6424708,351.1749191,290.8795425,277.5551422,296.0149866,301.9833054,279.5638921,265.2862828
Congo_the Democratic Republic of the,0.194179665,0.195196465,0.208351194,0.208855232,0.215697081,0.553435905,153.656444,140.2032054,112.16704,129.3325357,112.9449983,113.224345,130.0084803,141.3346993,180.8640113,186.556569,180.947545,180.8342605,169.5669462,158.2476521,164.0095283,158.2594447,146.757135,141.1232997,146.8487233,169.3161191,169.4955246,160.0682693,149.1134642,125.9633791,146.7421091,135.8216293,128.2783753,124.8693514,120.0554539,112.3735601,107.1399182,122.7804517,115.1970325,99.83267722,101.1376903,97.42934785,96.36633984,90.90085264,85.46061645,84.40500625,80.21541016,96.46292511,92.56691737,94.19847302,89.86119788,85.25850456,86.26675095
Congo,0.740364931,0.740364931,10.48222863,62.58279637,74.82649582,55.57228037,64.01169502,56.09698489,74.58808082,84.70414012,101.8920086,129.6530301,139.463331,138.2947277,188.9462254,187.2289346,186.0443561,192.6506575,224.6737441,255.7334845,257.3173881,251.9741624,253.2971158,255.3156846,229.1911415,286.439357,377.0633381,405.7535234,489.1035778,496.2146009,529.4536713,497.4866076,315.5646419,343.1221211,377.4004147,469.7565537,513.6250204,426.8562857,412.6073829,453.3183983,499.3301627,475.4288995,459.030625,403.6707057,422.9439643,399.9752277,393.2539017,453.2261809,548.4007119,561.3368022,515.4339873,467.8090313,482.7040483
Cape Verde,0.000129967,0.000129967,0.000147007,0.00010825,0.000130468,0.000119276,0.000119443,2.68955E-05,0.000117271,0.000138821,0.000181754,0.000145247,3.70814E-05,4.59254E-05,4.65295E-05,4.40018E-05,2.96888E-05,4.3077E-05,5.42594E-05,5.4536E-05,2.47964E-05,3.03754E-05,1.93196E-05,1.81549E-05,2.03068E-05,1.93763E-05,2.14165E-05,1.98859E-05,4.97921E-05,4.91354E-05,6.78004E-05,5.46031E-05,7.36811E-05,7.25598E-05,8.99126E-05,0.000104328,0.000114326,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Gabon,196.0930374,196.0930374,211.8779747,258.3451723,344.0293847,374.6650581,374.3017448,368.6232447,345.3974441,318.8199235,290.7696329,251.6092227,260.2313739,261.6760011,262.9693551,286.1399781,276.3023995,258.0097067,265.0879999,345.8942453,449.0226666,462.9830089,499.7279829,501.9361092,507.0636609,568.5977955,637.7428925,587.0309909,686.716477,648.0399672,658.7168779,675.7386245,652.2254721,722.947644,668.0692121,617.5877423,517.1898252,430.6002275,466.2182501,448.11368,447.7531521,445.5583052,440.6613852,419.8574512,420.458124,440.6631503,435.5389854,402.1814824,364.0091846,416.4588748,398.3710089,364.1017268,349.8167555
Ghana,0.236764142,0.236764142,0.273810018,0.271019512,0.307053475,0.346791278,0.331278261,0.364210661,0.330480625,5.411806329,0.305320098,0.30937042,0.285403846,0.132319433,0.205369608,0.264386684,0.241986483,0.207263086,0.253857932,0.256958027,0.213058169,0.260752807,0.254231287,0.201468136,0.285970467,0.241525851,0.262281809,0.009027557,0.208888359,0.365831508,0.305744728,0.341778423,1.683084483,1.422916369,7.369817507,3.340371106,9.493579425,8.190657703,33.47347372,14.00911718,7.995388794,67.02904341,69.38068368,87.9734726,89.21955861,97.67866429,83.55779269,151.8589721,159.3341947,191.3405594,191.4737042,171.9537337,189.6370013
Guinea,0.000346579,0.000346579,0.000392018,0.000288668,0.000347916,0.000318069,0.000318514,7.17214E-05,0.000312723,0.000370189,0.000484677,0.00038041,0.000230729,0.000290861,0.000241107,0.000212009,0.000577191,0.000847635,0.000798461,0.000640014,0.000395755,0.000372404,0.000209479,0.000207424,0.000199561,0.000193149,0.00018487,0.000173805,6.82654E-05,6.24534E-05,8.46701E-05,7.89228E-05,0.00015864,0.762760252,0.76277703,0.762780427,1.271205203,1.271063252,1.271063252,2.127701439,2.127701439,2.127703936,2.127703936,2.127703936,2.127687291,2.127703936,2.127703936,2.127710594,2.127713923,2.127713923,2.127714108,2.127714108,2.127716142
Gambia,6.80781E-05,6.80781E-05,7.70035E-05,5.67026E-05,6.83406E-05,6.24778E-05,6.25653E-05,1.40881E-05,6.14278E-05,7.27158E-05,9.52043E-05,7.60819E-05,4.53217E-05,5.6131E-05,5.07594E-05,4.8002E-05,9.53647E-05,0.000159126,0.000148243,0.000123377,5.6352E-05,6.87182E-05,3.73152E-05,3.7715E-05,4.13393E-05,3.75956E-05,3.5983E-05,3.34022E-05,5.16518E-05,5.04761E-05,6.75409E-05,5.39701E-05,6.97714E-05,6.90968E-05,8.54262E-05,8.54613E-05,9.14139E-05,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Guinea-Bissau,3.71335E-05,3.71335E-05,4.20019E-05,3.09287E-05,3.72767E-05,3.40788E-05,3.41265E-05,7.68444E-06,3.35061E-05,3.96632E-05,5.19296E-05,4.14992E-05,2.47209E-05,3.06169E-05,3.38396E-05,3.60015E-05,6.80593E-05,0.000156358,0.000168132,0.000141931,7.795E-05,9.54884E-05,5.46822E-05,5.669E-05,5.38508E-05,5.27885E-05,4.81536E-05,4.69004E-05,5.29887E-05,5.14399E-05,6.64795E-05,5.20506E-05,6.34769E-05,6.55623E-05,8.15366E-05,8.16813E-05,8.53723E-05,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,49.26523056,59.77131014,127.239119,190.3287125,239.982457,263.8317537,315.0046917,338.366166,262.8759332,290.5818414,357.436028,338.5466151,386.5001329,418.9822929,430.2521978,378.8154551,392.5747941,380.2388274,397.1468897,371.5726708,372.3865385,378.6200309,342.0822881,312.5054989,247.8994913,214.7208852,212.887638,212.5907413,186.6777862
Liberia,0.000804559,0.000804559,0.000910041,0.000670121,0.000807662,0.000738374,0.000739408,0.000166496,0.000725965,0.000859368,0.001125142,0.000829985,0.000494419,0.000612338,0.000465295,0.000440018,0.000717156,0.000731963,0.000888429,0.000601962,0.000163059,0.000114524,6.50146E-05,6.73271E-05,6.39551E-05,6.26936E-05,6.23743E-05,5.79007E-05,5.45507E-05,5.2566E-05,6.95382E-05,5.68797E-05,7.91779E-05,8.11677E-05,9.89975E-05,0.000104805,0.000113361,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Mali,0.000185668,0.000185668,0.00021001,0.000154643,0.000186383,0.000170394,0.000170633,3.84222E-05,0.00016753,0.000198316,0.000259648,0.000276662,0.000123605,0.000153085,0.000126899,0.000132005,0.000218817,0.000350062,0.000180848,0.000301776,0.000137466,0.000168418,9.69352E-05,9.10639E-05,8.6503E-05,8.47967E-05,8.59007E-05,7.97385E-05,5.71347E-05,5.44289E-05,7.57349E-05,6.5171E-05,0.000108683,0.000107301,0.000123603,0.000124848,0.000148288,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Mauritania,0.000259935,0.000259935,0.000294013,0.000216501,0.000260937,0.000238552,0.000238886,5.37911E-05,0.000234542,0.000277642,0.000363507,0.000276662,0.000164806,0.000204113,0.000253797,0.00024001,0.000301214,0.000569898,0.259043271,0.172067028,0.078786979,0.099755313,0.000622775,0.000598338,0.000568371,0.000564588,0.000545129,0.000508214,0.000107836,9.09808E-05,7.96413E-05,7.1345E-05,0.000135547,0.000135714,0.000156201,0.000158421,8.811964832,4.296340123,3.628955533,3.306161072,2.432349199,2.277034198,2.014362256,1.990687403,1.452011134,1.658060703,1.524740879,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.411797002,5.065225568,6.98915718,6.723577536,5.908904756,6.548557122,7.242422961,7.016922403,7.644525792,7.276131839,6.635161256,6.562622334
Nigeria,3797.457198,3797.473212,4520.824631,5101.008031,5595.469435,4430.554815,5155.857229,5211.705828,4712.430918,5727.170613,5134.152327,3595.940803,3255.383787,3128.024897,3493.790767,3766.750512,3692.095498,3384.040331,3658.697057,4328.212161,4553.42165,4771.190406,5274.072142,5430.985244,6380.201264,7108.524718,8504.394527,7672.588053,6848.201302,6402.857088,7257.219467,7203.210867,5689.695044,6527.298757,6267.723743,5918.225216,5293.315361,4759.897359,4557.376487,4273.093914,4478.364728,4686.465135,4672.046801,4228.617797,4289.334709,4179.362331,3665.558837,3750.076232,3841.26792,4016.27775,3225.692423,2881.883366,2725.140921
Senegal,0.150530455,0.150530455,0.172704816,0.179658261,0.169923416,0.180466024,0.185018102,0.206762049,0.201949973,0.21596514,0.20114975,0.177041786,0.129858578,0.077599539,0.094962538,0.059418932,0.147197609,0.192049836,0.361880557,0.322111879,0.317736297,0.269356228,0.282917507,0.417215955,0.414252391,0.956734844,0.891092464,0.650147611,0.610642143,0.405339701,0.306283039,0.292362386,0.345707352,0.541540289,0.604729673,0.564478539,0.363537947,0.45235621,0.491047738,0.535044493,0.58439382,0.810291501,0.829754573,0.883182503,0.766470197,0.716970314,0.715064339,0.732186932,0.544619337,0.558124446,0.53283561,0.509436812,0.477338779
Saint Helena,,,,,,,,,,,,4.81611E-06,4.15315E-06,4.53589E-06,2.02068E-06,2.32864E-06,2.72057E-06,1.06139E-05,8.72796E-06,6.35808E-06,4.50099E-06,1.18708E-05,4.63037E-05,0.000131208,0.000121876,0.000161545,0.000352568,0.00098318,0.001201792,0.001407037,0.005191258,0.005077357,0.006315809,0.007804477,0.015139492,0.016619247,0.0157572,0.019177791,0.025083595,0.02455702,0.024629372,0.024610303,0.024113538,0.029422941,0.029372797,0.029604936,0.030600048,0.031595161,0.033091486,0.033825195,0.034715674,0.035737822,0.036790452
Sierra Leone,0.000309446,0.000309446,0.000350016,0.000257739,0.000310639,0.00028399,0.000284388,6.4037E-05,0.000279217,0.000330526,0.000432747,0.000345827,0.000222488,0.000255141,0.000211498,0.000220009,0.000510508,0.000761331,0.000788079,0.000627805,0.000289706,0.000375756,0.000147357,0.000138434,0.098612799,0.096914394,0.093370133,0.090213635,0.011434927,0.00814776,0.000252137,0.000321225,0.000237847,0.000677699,0.000247508,0.000540597,0.004406771,0.003761714,0.004912234,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Sao Tome and Principe,1.23778E-05,1.23778E-05,1.40006E-05,1.03096E-05,1.24256E-05,1.13596E-05,1.13755E-05,2.56148E-06,1.11687E-05,1.32211E-05,1.73099E-05,1.38331E-05,8.24031E-06,1.02056E-05,8.4599E-06,8.00033E-06,1.94446E-05,2.66977E-05,2.4867E-05,2.06997E-05,1.79226E-05,2.3226E-05,1.26092E-05,1.18484E-05,1.37811E-05,1.35093E-05,1.29274E-05,1.20024E-05,4.88592E-05,4.84629E-05,6.41376E-05,4.86658E-05,5.21074E-05,5.24781E-05,6.88978E-05,6.92778E-05,7.05954E-05,6.3252E-05,6.3252E-05,4.7439E-05,4.7439E-05,4.99358E-05,4.99358E-05,4.99358E-05,3.32905E-05,4.99358E-05,4.99358E-05,5.65939E-05,5.99229E-05,5.99229E-05,6.01079E-05,6.01079E-05,6.21423E-05
Chad,0.000123778,0.000123778,0.000140006,0.000103096,0.000124256,0.000113596,0.000113755,2.56148E-05,0.000111687,0.000132211,0.000173099,0.000131414,7.82829E-05,9.69536E-05,3.80696E-05,4.40018E-05,0.000167043,0.000205209,0.000113895,0.000104246,9.95301E-05,0.000119896,6.51083E-05,2.92521E-05,3.03131E-05,2.97152E-05,2.84415E-05,2.86008E-05,5.08233E-05,4.98788E-05,6.67035E-05,5.20884E-05,6.30708E-05,9.464221122,51.49942191,52.77607401,47.28901383,42.99797323,37.40795497,36.57013615,37.6923846,35.2016941,33.27423328,30.66468551,30.43095882,40.41726027,37.37315233,33.85456556,37.66227407,37.22203932,33.59779155,33.56357471,32.79152058
Togo,,,,,,,,,0.046092085,0.048681147,0.057672557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157604,0.157604,0.157604,0.157604,0.157604,0.157604,0.157604,0.157604,0.157604,0.157604
