Year,S_tot,Mic,FF,BB,f_mic,dD_src,d13C_src,KIE_D,physical
2007,534.8528,489.4405,0.0000,45.4123,0.9151,-284.6540,-54.3582,1.2985,True
2007,550.4627,461.2786,20.2799,68.9042,0.8380,-279.9131,-55.9324,1.2895,True
2007,562.3741,502.0407,2.7689,57.5645,0.8927,-290.1905,-55.1334,1.3087,True
2007,545.8775,526.4041,0.0000,19.4734,0.9643,-298.3340,-55.3185,1.3247,True
2007,572.8683,522.2167,0.0000,50.6516,0.9116,-283.6728,-54.7739,1.2963,True
2007,562.1857,405.0488,64.9929,92.1440,0.7205,-283.0628,-54.4857,1.2953,True
2007,548.3411,470.9292,0.0000,77.4119,0.8588,-290.2684,-53.7923,1.3090,True
2007,572.2152,572.2152,0.0000,0.0000,1.0029,-296.1236,-54.7173,1.3200,False
2007,551.0609,494.1402,0.0000,56.9207,0.8967,-286.5340,-54.3698,1.3019,True
2007,586.1276,540.5841,0.0000,45.5435,0.9223,-284.8142,-55.3114,1.2983,True
2007,548.1468,493.4078,0.0000,54.7390,0.9001,-287.9353,-55.4532,1.3046,True
2007,561.2230,514.0271,0.0000,47.1959,0.9159,-289.8419,-54.9240,1.3081,True
2007,545.1992,433.3171,32.2173,79.6647,0.7948,-284.0076,-53.6585,1.2972,True
2007,553.3257,340.4082,212.9175,0.0000,0.6152,-272.0207,-54.6796,1.2750,True
2007,584.1219,498.9379,0.0000,85.1840,0.8542,-283.7631,-54.5741,1.2964,True
2007,556.2121,491.2137,0.0000,64.9984,0.8831,-288.2187,-55.0708,1.3050,True
2007,555.9824,395.1049,90.3281,70.5494,0.7106,-291.3253,-54.1626,1.3110,True
2007,577.1927,526.3105,0.0000,50.8822,0.9118,-288.6580,-53.5785,1.3056,True
2007,561.0310,476.0714,0.0000,84.9596,0.8486,-284.1090,-55.5682,1.2972,True
2007,548.6679,481.4829,0.0000,67.1849,0.8775,-275.6384,-55.5171,1.2817,True
2007,543.4652,403.5050,24.5027,115.4576,0.7425,-280.0586,-53.2381,1.2899,True
2007,545.8979,506.8304,0.0000,39.0675,0.9284,-286.2344,-54.0065,1.3014,True
2007,531.3614,399.9377,87.3106,44.1132,0.7527,-285.1540,-54.7539,1.2995,True
2007,544.5312,506.7561,0.0000,37.7750,0.9306,-282.1592,-54.0281,1.2938,True
2007,572.2225,497.8203,0.0000,74.4022,0.8700,-287.1889,-53.8555,1.3029,True
2007,572.4431,554.1298,0.0000,18.3133,0.9680,-286.3225,-54.2216,1.3013,True
2007,535.2874,439.6273,45.1606,50.4994,0.8213,-283.0687,-54.9902,1.2956,True
2007,555.9826,387.4324,145.7904,22.7598,0.6968,-286.4426,-54.2889,1.3017,True
2007,545.9518,410.8782,115.3091,19.7645,0.7526,-287.5868,-53.5076,1.3040,True
2007,560.3535,418.8173,116.3588,25.1774,0.7474,-279.8033,-55.4721,1.2892,True
2007,535.0817,401.3713,110.5556,23.1548,0.7501,-286.1510,-54.5230,1.3014,True
2007,567.7490,439.0937,0.0000,128.6553,0.7734,-283.0549,-53.4668,1.2952,True
2007,566.5101,477.7102,0.0000,88.7999,0.8433,-281.3139,-53.5991,1.2920,True
2007,527.8825,401.8923,25.1958,100.7944,0.7613,-281.6630,-53.8492,1.2930,True
2007,563.8538,455.5777,50.5074,57.7687,0.8080,-289.4580,-55.3192,1.3073,True
2007,583.8381,488.5782,13.4100,81.8499,0.8368,-290.6353,-55.0035,1.3093,True
2007,556.3374,425.3529,77.1582,53.8262,0.7646,-283.9373,-55.1982,1.2970,True
2007,602.0760,537.1733,0.0000,64.9027,0.8922,-291.6720,-54.5259,1.3111,True
2007,581.9779,568.6564,0.0000,13.3215,0.9771,-290.7977,-55.0752,1.3097,True
2007,536.5750,406.5383,0.0000,130.0368,0.7577,-278.6672,-53.7490,1.2874,True
2007,537.7313,432.4223,0.0000,105.3090,0.8042,-284.8840,-54.7449,1.2989,True
2007,542.2753,542.2753,0.0000,0.0000,1.1193,-289.4421,-54.0377,1.3075,False
2007,554.3835,356.8279,129.1037,68.4519,0.6436,-278.8374,-53.4819,1.2875,True
2007,532.5952,471.7160,0.0000,60.8792,0.8857,-281.4081,-54.1781,1.2925,True
2007,561.6016,451.4426,58.9760,51.1830,0.8038,-291.1222,-55.3409,1.3105,True
2007,563.2225,483.4011,8.3193,71.5020,0.8583,-288.3338,-55.7404,1.3052,True
2007,549.3422,512.9337,0.0000,36.4085,0.9337,-288.5411,-54.1773,1.3057,True
2007,535.9510,430.0839,0.0000,105.8671,0.8025,-283.1599,-53.5435,1.2957,True
2007,556.8192,432.9923,21.6008,102.2260,0.7776,-286.3092,-55.7081,1.3014,True
2007,581.0321,514.8308,0.0000,66.2013,0.8861,-285.6542,-54.7699,1.2999,True
2007,545.5662,437.6934,3.2076,104.6652,0.8023,-286.5436,-54.0604,1.3020,True
2007,573.0708,471.2665,0.0000,101.8043,0.8224,-284.1165,-54.0063,1.2971,True
2007,523.8396,378.8112,104.6370,40.3913,0.7231,-278.9343,-55.2038,1.2880,True
2007,554.9909,460.2476,0.0000,94.7433,0.8293,-278.2442,-55.6802,1.2864,True
2007,554.8315,447.0853,0.0000,107.7462,0.8058,-278.8386,-54.5390,1.2875,True
2007,557.1786,422.5893,34.0892,100.5001,0.7584,-282.8274,-53.7462,1.2949,True
2007,546.5707,546.5707,0.0000,0.0000,1.1161,-295.0032,-54.1229,1.3182,False
2007,550.1622,462.1192,0.0000,88.0430,0.8400,-280.4890,-52.7614,1.2906,True
2007,559.7417,403.9588,90.7404,65.0424,0.7217,-283.5085,-53.3284,1.2961,True
2007,553.7483,415.7281,138.0202,0.0000,0.7508,-283.9795,-56.0624,1.2971,True
2007,546.6451,442.7602,0.0000,103.8849,0.8100,-278.3618,-53.6904,1.2867,True
2007,554.6870,499.0260,0.0000,55.6610,0.8997,-284.6298,-54.6047,1.2983,True
2007,569.0264,491.3916,0.0000,77.6348,0.8636,-278.8135,-53.4585,1.2873,True
2007,568.8801,476.2277,0.0000,92.6525,0.8371,-279.6422,-53.5793,1.2888,True
2007,569.3566,435.6663,101.5123,32.1781,0.7652,-283.2092,-54.2346,1.2955,True
2007,564.3661,423.4916,83.3504,57.5241,0.7504,-281.7654,-53.8545,1.2928,True
2007,543.4264,543.4264,0.0000,0.0000,1.0353,-286.7203,-53.8549,1.3023,False
2007,551.7035,551.7035,0.0000,0.0000,1.0829,-303.7514,-53.5435,1.3353,False
2007,567.1520,463.7656,0.0000,103.3864,0.8177,-276.7388,-52.0631,1.2835,True
2007,564.7594,406.6780,106.7605,51.3209,0.7201,-284.9623,-53.8001,1.2988,True
2007,558.5552,491.0834,0.0000,67.4718,0.8792,-284.0686,-54.4873,1.2972,True
2007,549.5022,390.9836,146.8190,11.6996,0.7115,-281.5515,-54.9270,1.2926,True
2007,524.2743,406.1116,117.5869,0.5759,0.7746,-284.1995,-56.0388,1.2978,True
2007,561.5451,500.5336,0.0000,61.0115,0.8914,-280.8908,-54.6198,1.2912,True
2007,549.3580,393.5808,78.3326,77.4446,0.7164,-279.7940,-54.5793,1.2893,True
2007,543.7754,459.8926,0.0000,83.8828,0.8457,-284.4152,-54.2124,1.2980,True
2007,563.7156,472.5054,0.0000,91.2102,0.8382,-290.1837,-54.6507,1.3087,True
2007,565.7512,467.3609,0.0000,98.3903,0.8261,-287.4497,-53.6896,1.3035,True
2007,529.9741,512.5554,0.0000,17.4187,0.9671,-285.4447,-53.5671,1.3001,True
2007,552.1358,416.8667,21.1334,114.1358,0.7550,-278.9626,-52.6430,1.2877,True
2007,548.8353,528.1274,0.0000,20.7079,0.9623,-288.6239,-56.3725,1.3059,True
2007,552.9187,499.4443,0.0000,53.4745,0.9033,-287.5330,-54.0476,1.3038,True
2007,582.9120,475.2762,34.1476,73.4882,0.8153,-286.8193,-54.8573,1.3021,True
2007,562.0624,526.8767,0.0000,35.1857,0.9374,-286.7986,-55.6987,1.3023,True
2007,557.3049,425.0742,57.0024,75.2282,0.7627,-287.9826,-54.5035,1.3046,True
2007,566.1529,466.5111,0.0000,99.6418,0.8240,-279.7237,-53.8028,1.2890,True
2007,559.8505,559.8505,0.0000,0.0000,1.0101,-293.3983,-53.7291,1.3149,False
2007,565.8887,406.2757,48.2044,111.4086,0.7179,-280.2918,-54.6081,1.2901,True
2007,531.6609,440.4108,0.0000,91.2501,0.8284,-285.3962,-53.4917,1.3000,True
2007,577.8925,574.0737,3.8188,0.0000,0.9934,-286.7817,-54.7286,1.3021,True
2007,570.7296,423.5230,30.1271,117.0795,0.7421,-281.0569,-53.8585,1.2914,True
2007,585.1334,470.3891,0.0000,114.7442,0.8039,-289.1272,-53.2267,1.3065,True
2007,551.2439,479.5505,0.0000,71.6934,0.8699,-284.0337,-52.7471,1.2972,True
2007,568.9499,493.7265,0.0000,75.2234,0.8678,-287.9619,-55.8827,1.3044,True
2007,571.1837,497.4987,0.0000,73.6850,0.8710,-286.9587,-55.4745,1.3025,True
2007,572.2437,416.4808,97.4184,58.3445,0.7278,-280.0773,-53.7653,1.2896,True
2007,540.4978,447.9233,0.0000,92.5744,0.8287,-285.1437,-54.6184,1.2994,True
2007,550.4250,488.8116,10.1586,51.4548,0.8881,-294.4590,-54.8569,1.3171,True
2007,537.5594,409.9354,0.0000,127.6240,0.7626,-280.5057,-53.6194,1.2908,True
2007,576.5489,448.5621,99.0057,28.9811,0.7780,-289.7688,-56.9037,1.3078,True
2007,562.3088,405.9237,52.0015,104.3835,0.7219,-283.5602,-54.3781,1.2962,True
2007,521.8506,453.6530,0.0000,68.1976,0.8693,-280.3435,-54.2575,1.2906,True
2007,576.0514,481.8464,0.0000,94.2050,0.8365,-280.9054,-53.3413,1.2911,True
2007,536.2434,434.8563,0.0000,101.3871,0.8109,-279.0842,-53.2793,1.2881,True
2007,558.9711,519.6138,0.0000,39.3573,0.9296,-287.4112,-53.5310,1.3035,True
2007,546.9034,397.0473,80.5691,69.2870,0.7260,-282.3254,-54.5783,1.2940,True
2007,527.5493,438.1700,0.0000,89.3793,0.8306,-286.3255,-52.6568,1.3018,True
2007,557.9588,465.3457,35.7947,56.8184,0.8340,-284.3534,-54.2311,1.2977,True
2007,544.2743,485.7021,0.0000,58.5722,0.8924,-287.6695,-54.3913,1.3041,True
2007,535.2924,535.2924,0.0000,0.0000,1.0100,-286.2488,-55.8757,1.3015,False
2007,548.2289,489.8904,0.0000,58.3385,0.8936,-282.2865,-55.4359,1.2940,True
2007,529.0233,396.1652,116.4739,16.3842,0.7489,-288.8555,-53.7052,1.3066,True
2007,536.7423,373.8842,121.2575,41.6006,0.6966,-279.7068,-53.8816,1.2893,True
2007,574.9930,562.8729,0.0000,12.1201,0.9789,-290.4620,-54.6885,1.3091,True
2007,559.9413,402.5169,102.3970,55.0274,0.7189,-288.7851,-55.3407,1.3061,True
2007,541.5035,441.1720,0.0000,100.3315,0.8147,-280.6743,-54.1713,1.2910,True
2007,559.9082,504.9762,0.0000,54.9320,0.9019,-291.2186,-56.4577,1.3107,True
2007,568.7920,467.0513,0.0000,101.7407,0.8211,-290.8124,-55.7927,1.3098,True
2007,562.9248,467.7636,71.5691,23.5921,0.8310,-287.8302,-54.6150,1.3042,True
2007,516.5474,441.2297,6.4184,68.8994,0.8542,-283.5714,-55.2147,1.2967,True
2007,568.1433,504.4426,0.0000,63.7007,0.8879,-287.4332,-54.7355,1.3034,True
2007,563.8114,481.0530,0.0000,82.7584,0.8532,-279.3464,-53.0426,1.2883,True
2007,535.3093,423.8224,0.0000,111.4869,0.7917,-292.5638,-53.4926,1.3136,True
2007,527.2878,436.9105,25.8034,64.5738,0.8286,-281.0706,-54.7000,1.2919,True
2007,547.6228,441.4502,41.8513,64.3213,0.8061,-282.5196,-54.3952,1.2944,True
2007,560.0730,484.7156,40.6558,34.7016,0.8655,-289.7082,-55.8031,1.3078,True
2007,526.0930,422.4098,19.4577,84.2255,0.8029,-286.6338,-53.5002,1.3024,True
2007,542.7505,424.5149,62.6041,55.6315,0.7822,-284.8541,-54.1111,1.2988,True
2007,529.2428,443.1023,0.0000,86.1405,0.8372,-282.9194,-53.0592,1.2954,True
2007,555.9641,449.7109,11.8210,94.4323,0.8089,-283.9902,-54.5999,1.2971,True
2007,585.3609,551.6527,0.0000,33.7082,0.9424,-286.7498,-53.1924,1.3020,True
2007,539.0951,390.8140,100.0943,48.1868,0.7249,-294.7051,-55.1685,1.3177,True
2007,550.9446,550.9446,0.0000,0.0000,1.0021,-288.4320,-54.8974,1.3055,False
2007,562.8242,430.9657,0.0000,131.8585,0.7657,-290.3866,-53.8553,1.3091,True
2007,566.8021,471.6082,0.0000,95.1939,0.8321,-281.4669,-54.1644,1.2922,True
2007,531.2841,390.4245,59.4597,81.3999,0.7349,-286.4099,-53.5857,1.3019,True
2007,573.7096,470.3550,103.3546,0.0000,0.8198,-278.8403,-55.5248,1.2873,True
2007,553.0596,541.9435,0.0000,11.1161,0.9799,-282.4740,-54.0856,1.2943,True
2007,540.5804,440.1786,39.8973,60.5045,0.8143,-283.3157,-55.5475,1.2960,True
2007,550.4751,419.1958,56.9320,74.3472,0.7615,-285.3701,-54.6566,1.2997,True
2007,571.7498,402.0492,77.1033,92.5973,0.7032,-281.7412,-53.4322,1.2927,True
2007,554.1859,382.1550,172.0309,0.0000,0.6896,-281.9769,-54.7862,1.2933,True
2007,540.7119,486.0198,0.0000,54.6922,0.8989,-282.4567,-53.7853,1.2944,True
2007,524.5887,433.3764,83.2885,7.9238,0.8261,-288.8830,-56.1652,1.3067,True
2007,551.9369,513.0985,0.0000,38.8384,0.9296,-285.8103,-53.0196,1.3005,True
2007,582.9673,459.5700,25.2788,98.1186,0.7883,-280.5335,-53.3060,1.2904,True
2007,552.4690,484.9638,0.0000,67.5053,0.8778,-279.4747,-54.3767,1.2887,True
2007,548.1842,517.0460,0.0000,31.1382,0.9432,-282.8695,-53.8913,1.2950,True
2007,545.9990,472.1084,0.0000,73.8906,0.8647,-280.4085,-54.5102,1.2905,True
2007,546.2735,434.6943,13.8023,97.7770,0.7957,-286.3990,-54.1585,1.3017,True
2007,579.1057,471.6486,0.0000,107.4571,0.8144,-280.6664,-53.3420,1.2906,True
2007,584.6783,420.1727,86.3404,78.1652,0.7186,-286.7452,-53.7775,1.3020,True
2007,597.4130,485.6265,35.4959,76.2907,0.8129,-281.4841,-55.0128,1.2920,True
2007,570.6278,495.2494,0.0000,75.3784,0.8679,-284.1615,-54.0354,1.2972,True
2007,553.1934,400.6777,130.9705,21.5453,0.7243,-282.1927,-54.7960,1.2937,True
2007,560.1714,435.1311,10.4696,114.5708,0.7768,-281.0447,-53.9642,1.2915,True
2007,548.3276,405.8938,85.6267,56.8071,0.7402,-284.4837,-53.6413,1.2981,True
2007,523.7768,500.1193,0.0000,23.6575,0.9548,-285.9475,-55.1416,1.3011,True
2007,580.5878,417.6545,115.9287,47.0046,0.7194,-287.4668,-54.6375,1.3034,True
2007,530.8684,455.5015,0.0000,75.3669,0.8580,-281.4970,-55.2402,1.2927,True
2007,535.5359,511.6248,0.0000,23.9111,0.9554,-282.1165,-54.3147,1.2938,True
2007,547.9314,435.6783,0.0000,112.2531,0.7951,-286.0814,-54.0656,1.3011,True
2007,556.9118,472.6589,0.0000,84.2529,0.8487,-292.2116,-54.2802,1.3127,True
2007,518.1015,437.7233,0.0000,80.3782,0.8449,-286.2248,-54.3244,1.3017,True
2007,544.2127,480.6955,0.0000,63.5173,0.8833,-280.3283,-53.4379,1.2904,True
2007,572.0084,495.7012,0.0000,76.3072,0.8666,-286.4364,-53.9145,1.3015,True
2007,552.3429,449.5207,0.0000,102.8222,0.8138,-284.5391,-54.5285,1.2981,True
2007,544.8137,465.8960,0.0000,78.9177,0.8551,-286.5240,-53.5450,1.3020,True
2007,575.5143,471.7513,0.0000,103.7630,0.8197,-282.3484,-54.7264,1.2938,True
2007,539.6158,377.4548,122.0801,40.0809,0.6995,-280.9942,-54.4127,1.2916,True
2007,589.0680,425.6799,90.3676,73.0205,0.7226,-292.9456,-54.3615,1.3137,True
2007,589.4225,511.9783,0.0000,77.4442,0.8686,-280.3639,-55.4263,1.2900,True
2007,554.3741,429.2877,9.2560,115.8304,0.7744,-285.4341,-52.9960,1.2998,True
2007,546.2102,442.3468,5.1661,98.6974,0.8098,-285.9419,-54.1668,1.3008,True
2007,566.3202,413.8846,114.0115,38.4240,0.7308,-284.7913,-56.3013,1.2985,True
2007,541.2746,490.5096,0.0000,50.7649,0.9062,-284.9046,-54.9892,1.2989,True
2007,543.8042,478.3765,0.0000,65.4277,0.8797,-280.8909,-53.6713,1.2914,True
2007,588.6034,449.7232,43.2399,95.6404,0.7641,-283.7636,-54.4940,1.2963,True
2007,545.6537,473.1482,21.9011,50.6045,0.8671,-281.1796,-55.4158,1.2919,True
2007,535.8329,484.6847,0.0000,51.1482,0.9045,-293.2766,-53.8163,1.3150,True
2007,537.1029,382.5328,113.2835,41.2866,0.7122,-281.8919,-53.7548,1.2933,True
2007,554.7913,516.1417,0.0000,38.6497,0.9303,-284.4319,-54.7602,1.2979,True
2007,571.7712,484.2726,0.0000,87.4986,0.8470,-289.9656,-54.0745,1.3082,True
2007,524.6610,441.3961,0.0000,83.2650,0.8413,-283.8990,-55.2228,1.2972,True
2007,561.2868,445.7496,8.0032,107.5339,0.7942,-284.8315,-54.8917,1.2986,True
2007,555.8969,422.5070,84.6218,48.7680,0.7600,-286.8638,-55.8121,1.3025,True
2007,560.6494,511.6733,0.0000,48.9761,0.9126,-285.4631,-53.5276,1.2998,True
2007,561.3112,493.0124,0.0000,68.2988,0.8783,-292.6824,-54.0775,1.3135,True
2007,560.3905,510.5104,1.8860,47.9941,0.9110,-286.7988,-54.4580,1.3023,True
2007,592.9149,436.3704,64.4822,92.0623,0.7360,-288.5005,-54.2102,1.3052,True
2007,538.8709,392.3354,91.2304,55.3051,0.7281,-281.4870,-54.4904,1.2926,True
2007,554.8810,477.1909,0.0000,77.6901,0.8600,-277.3347,-54.2894,1.2847,True
2007,526.6566,406.2370,105.2946,15.1250,0.7714,-284.2244,-55.3800,1.2978,True
2007,529.4592,387.2227,21.4411,120.7955,0.7314,-281.0870,-53.7744,1.2919,True
2007,554.8676,481.3714,0.0000,73.4961,0.8675,-284.3812,-54.2105,1.2978,True
2007,553.1563,433.9697,20.4429,98.7437,0.7845,-292.5920,-54.0111,1.3134,True
2007,558.6147,498.8798,0.0000,59.7348,0.8931,-275.5267,-53.7873,1.2814,True
2007,542.5648,427.3163,20.3504,94.8981,0.7876,-277.9596,-54.0329,1.2860,True
2007,536.2776,475.1794,0.0000,61.0982,0.8861,-286.1808,-54.4411,1.3014,True
2007,544.0581,475.2559,0.0000,68.8022,0.8735,-278.8887,-54.8479,1.2877,True
2007,554.9270,463.3115,0.0000,91.6155,0.8349,-285.6422,-55.6864,1.3002,True
2007,560.5442,463.5005,43.3549,53.6887,0.8269,-285.3870,-55.2150,1.2996,True
2007,556.8939,431.9276,46.7196,78.2467,0.7756,-285.8392,-54.8553,1.3005,True
2007,542.5396,337.6717,184.8432,20.0247,0.6224,-275.9264,-53.7162,1.2822,True
2007,527.4993,526.7024,0.7969,0.0000,0.9985,-288.4424,-55.3399,1.3058,True
2007,520.3812,400.8719,34.2122,85.2971,0.7703,-283.6723,-54.0340,1.2969,True
2007,559.8696,404.4635,132.6580,22.7481,0.7224,-290.4395,-55.4775,1.3092,True
2007,565.7973,471.8908,0.0000,93.9065,0.8340,-286.3154,-53.6822,1.3013,True
2007,525.7716,384.3908,29.7529,111.6279,0.7311,-277.3421,-54.1702,1.2850,True
2007,562.2583,408.4468,128.1714,25.6401,0.7264,-287.4522,-54.4236,1.3035,True
2007,572.1611,461.4539,0.0000,110.7072,0.8065,-281.5236,-53.7588,1.2923,True
2007,537.7730,424.8120,0.0000,112.9609,0.7899,-284.0298,-54.4841,1.2973,True
2007,574.5426,495.6205,0.0000,78.9221,0.8626,-285.2318,-54.2177,1.2992,True
2007,601.7832,563.4072,0.0000,38.3760,0.9362,-285.9692,-54.4937,1.3003,True
2007,559.4364,450.8964,0.0000,108.5400,0.8060,-288.9011,-54.3430,1.3063,True
2007,550.9336,415.5446,105.9369,29.4521,0.7543,-286.4605,-55.2273,1.3018,True
2007,579.6051,517.8964,0.0000,61.7087,0.8935,-288.0725,-54.5264,1.3045,True
2007,560.2995,465.1252,0.0000,95.1743,0.8301,-291.6507,-53.9784,1.3115,True
2007,577.6817,405.1422,125.9209,46.6186,0.7013,-279.2861,-55.2946,1.2881,True
2007,569.9688,387.4722,128.5836,53.9130,0.6798,-279.5208,-54.2644,1.2886,True
2007,548.2016,508.8419,0.0000,39.3597,0.9282,-289.1312,-54.4976,1.3069,True
2007,554.9697,491.7865,0.0000,63.1832,0.8862,-281.3582,-54.9123,1.2922,True
2007,548.8672,433.7737,0.0000,115.0935,0.7903,-284.3402,-54.9374,1.2978,True
2007,551.7047,480.3348,0.0000,71.3699,0.8706,-287.6333,-53.7712,1.3040,True
2007,551.7926,449.0205,23.1774,79.5947,0.8137,-284.4966,-54.0692,1.2981,True
2007,568.9674,562.6865,0.0000,6.2809,0.9890,-291.7149,-54.6856,1.3116,True
2007,535.9932,467.8285,0.0000,68.1647,0.8728,-291.3272,-54.0262,1.3112,True
2007,540.6806,496.8791,0.0000,43.8015,0.9190,-289.8117,-54.5883,1.3083,True
2007,557.4896,526.0525,0.0000,31.4371,0.9436,-284.5645,-54.9629,1.2981,True
2007,542.7833,461.8664,0.0000,80.9169,0.8509,-286.4855,-55.3063,1.3019,True
2007,557.0417,442.9899,50.0247,64.0271,0.7953,-281.9613,-54.0592,1.2933,True
2007,566.5980,444.3762,72.0076,50.2142,0.7843,-286.1728,-55.5186,1.3011,True
2007,579.2073,395.1426,144.3944,39.6703,0.6822,-275.7018,-53.9541,1.2815,True
2007,561.8808,412.4198,0.0000,149.4610,0.7340,-281.6330,-52.7202,1.2926,True
2007,560.2657,428.5410,64.0658,67.6588,0.7649,-282.5290,-54.4507,1.2943,True
2007,551.1562,425.3163,0.0000,125.8398,0.7717,-280.4645,-52.7241,1.2905,True
2007,542.5817,487.4156,0.0000,55.1662,0.8983,-285.6685,-54.5910,1.3004,True
2007,569.2439,487.4589,0.0000,81.7851,0.8563,-286.4121,-53.6751,1.3015,True
2007,529.4235,466.9479,0.0000,62.4757,0.8820,-286.3687,-54.8970,1.3018,True
2007,535.9458,402.3774,6.3571,127.2113,0.7508,-277.8202,-54.4448,1.2858,True
2007,550.8851,371.2714,157.1758,22.4379,0.6740,-276.4486,-54.7751,1.2831,True
2007,557.5805,519.2915,0.0000,38.2890,0.9313,-290.7697,-53.5031,1.3099,True
2007,537.3714,392.3514,59.3675,85.6525,0.7301,-278.2765,-55.1293,1.2866,True
2007,549.3169,430.7214,35.2116,83.3838,0.7841,-290.7224,-55.0005,1.3099,True
2007,536.6195,468.1681,0.0000,68.4513,0.8724,-285.1255,-54.4873,1.2994,True
2007,569.8117,463.8019,0.0000,106.0098,0.8140,-287.4145,-53.3638,1.3034,True
2007,563.2219,423.4433,51.3437,88.4348,0.7518,-283.0249,-53.4493,1.2952,True
2007,555.4720,394.6615,145.7815,15.0290,0.7105,-285.4157,-55.6879,1.2997,True
2007,556.5837,465.4371,0.0000,91.1466,0.8362,-283.6458,-53.4905,1.2964,True
2007,553.6081,433.0273,50.6707,69.9101,0.7822,-281.5449,-53.6679,1.2925,True
2007,558.3518,472.4449,25.6052,60.3017,0.8461,-283.9192,-54.3023,1.2969,True
2007,574.4341,497.0873,0.0000,77.3468,0.8654,-288.1790,-54.5401,1.3048,True
2007,580.2869,409.9145,129.7480,40.6244,0.7064,-282.1360,-54.6468,1.2934,True
2007,544.7389,476.9369,0.0000,67.8019,0.8755,-285.3164,-55.2505,1.2997,True
2007,567.9832,430.5757,110.6974,26.7100,0.7581,-279.7698,-53.9956,1.2891,True
2007,533.8441,419.3825,32.8290,81.6326,0.7856,-284.6568,-54.4065,1.2986,True
2007,555.3443,464.6732,0.0000,90.6711,0.8367,-288.1604,-53.8963,1.3049,True
2007,557.1251,405.5399,71.6529,79.9323,0.7279,-282.9447,-54.8552,1.2951,True
2007,534.0272,491.7805,0.0000,42.2467,0.9209,-282.3194,-54.3963,1.2942,True
2007,573.6613,478.5381,0.0000,95.1232,0.8342,-280.5311,-54.0472,1.2904,True
2007,555.1561,439.2931,0.0000,115.8630,0.7913,-288.4262,-53.9484,1.3054,True
2007,536.1884,430.7191,62.2253,43.2440,0.8033,-293.5527,-54.6284,1.3155,True
2007,575.2459,417.7842,73.5184,83.9432,0.7263,-273.5651,-53.9274,1.2776,True
2007,535.2625,505.1815,0.0000,30.0810,0.9438,-283.3093,-54.2093,1.2960,True
2007,531.9267,531.9267,0.0000,0.0000,1.0502,-294.2864,-55.0716,1.3170,False
2007,568.6519,532.8017,0.0000,35.8502,0.9370,-288.1854,-53.7634,1.3048,True
2007,529.8597,436.9982,0.0000,92.8615,0.8247,-285.8948,-53.5646,1.3009,True
2007,549.4536,457.4464,12.8744,79.1328,0.8325,-286.6666,-55.1227,1.3022,True
2007,537.5810,481.4302,0.0000,56.1508,0.8955,-287.8968,-57.0768,1.3046,True
2007,562.3046,519.3577,0.0000,42.9469,0.9236,-287.9496,-53.4297,1.3045,True
2007,541.1699,449.9310,0.0000,91.2389,0.8314,-278.9127,-53.0251,1.2878,True
2007,566.1260,444.3525,16.1192,105.6543,0.7849,-275.6947,-53.7350,1.2816,True
2007,531.3841,410.3606,62.7399,58.2836,0.7722,-282.6116,-54.9371,1.2948,True
2007,562.1644,457.0157,17.6911,87.4577,0.8130,-281.7723,-55.6525,1.2929,True
2007,550.1266,362.8454,65.3272,121.9540,0.6596,-275.5582,-53.1299,1.2815,True
2007,561.0410,486.7258,10.5961,63.7191,0.8675,-286.3006,-55.6218,1.3014,True
2007,550.2473,447.3086,41.8159,61.1228,0.8129,-282.6865,-55.9557,1.2947,True
2007,528.0085,424.6630,4.1685,99.1770,0.8043,-284.9702,-54.4366,1.2992,True
2007,532.1104,411.1556,0.0000,120.9548,0.7727,-285.4479,-53.2869,1.3001,True
2007,559.5743,451.8819,0.0000,107.6923,0.8075,-279.8093,-54.4857,1.2892,True
2007,570.6026,460.0334,0.0000,110.5693,0.8062,-283.9899,-53.1378,1.2969,True
2007,529.7683,444.3238,25.0975,60.3470,0.8387,-287.8779,-55.2338,1.3047,True
2007,567.2575,346.8535,188.6073,31.7968,0.6115,-281.1097,-53.2470,1.2916,True
2007,563.7187,505.3492,0.0000,58.3695,0.8965,-288.8884,-54.5180,1.3062,True
2007,551.4959,456.6995,29.8687,64.9277,0.8281,-288.2103,-55.5146,1.3051,True
2007,528.7294,408.1271,0.0000,120.6024,0.7719,-276.7780,-53.7232,1.2840,True
2007,553.4044,434.1035,13.5109,105.7900,0.7844,-284.8957,-53.7381,1.2988,True
2007,570.7116,506.2351,0.0000,64.4765,0.8870,-286.4111,-53.5795,1.3015,True
2007,552.5873,446.6772,74.7239,31.1862,0.8083,-284.2884,-56.2349,1.2977,True
2007,549.4710,501.6427,0.0000,47.8282,0.9130,-289.0345,-52.9684,1.3067,True
2007,534.2188,414.3107,25.4149,94.4932,0.7755,-284.6915,-54.2772,1.2986,True
